danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.75,0.377,7.0,-10.317,1.0,0.0289,0.572,0.0163,0.151,0.479,110.014,audio_features,2InU9MJk7m0RkNqBIFtP71,spotify:track:2InU9MJk7m0RkNqBIFtP71,https://api.spotify.com/v1/tracks/2InU9MJk7m0RkNqBIFtP71,https://api.spotify.com/v1/audio-analysis/2InU9MJk7m0RkNqBIFtP71,215133.0,4.0,
0.626,0.647,11.0,-9.386,0.0,0.0339,0.498,0.0452,0.157,0.858,107.015,audio_features,3eDVM4I0FMFS6QZDIgpOEW,spotify:track:3eDVM4I0FMFS6QZDIgpOEW,https://api.spotify.com/v1/tracks/3eDVM4I0FMFS6QZDIgpOEW,https://api.spotify.com/v1/audio-analysis/3eDVM4I0FMFS6QZDIgpOEW,200000.0,4.0,
0.648,0.528,0.0,-10.335,1.0,0.0296,0.419,0.000591,0.126,0.731,86.017,audio_features,7hyXvklwSf9ceS0EpV6ial,spotify:track:7hyXvklwSf9ceS0EpV6ial,https://api.spotify.com/v1/tracks/7hyXvklwSf9ceS0EpV6ial,https://api.spotify.com/v1/audio-analysis/7hyXvklwSf9ceS0EpV6ial,216000.0,4.0,
0.617,0.578,8.0,-10.804,0.0,0.0364,0.551,0.324,0.354,0.795,165.972,audio_features,3USTw0XqjY9L5LwDQF912R,spotify:track:3USTw0XqjY9L5LwDQF912R,https://api.spotify.com/v1/tracks/3USTw0XqjY9L5LwDQF912R,https://api.spotify.com/v1/audio-analysis/3USTw0XqjY9L5LwDQF912R,169027.0,4.0,
0.618,0.591,11.0,-10.169,1.0,0.0548,0.16,0.000489,0.119,0.758,171.957,audio_features,18Qf6z0k1qARMG05K1T95K,spotify:track:18Qf6z0k1qARMG05K1T95K,https://api.spotify.com/v1/tracks/18Qf6z0k1qARMG05K1T95K,https://api.spotify.com/v1/audio-analysis/18Qf6z0k1qARMG05K1T95K,208000.0,4.0,
0.626,0.522,6.0,-9.595,0.0,0.036,0.49,0.00111,0.267,0.829,90.796,audio_features,1Gjm1q3F5tYtlPMRnAGkZJ,spotify:track:1Gjm1q3F5tYtlPMRnAGkZJ,https://api.spotify.com/v1/tracks/1Gjm1q3F5tYtlPMRnAGkZJ,https://api.spotify.com/v1/audio-analysis/1Gjm1q3F5tYtlPMRnAGkZJ,217907.0,4.0,
0.64,0.67,0.0,-9.485,1.0,0.027,0.656,0.000121,0.146,0.923,106.039,audio_features,7GbxQwgFyfKuw6eaqseKmC,spotify:track:7GbxQwgFyfKuw6eaqseKmC,https://api.spotify.com/v1/tracks/7GbxQwgFyfKuw6eaqseKmC,https://api.spotify.com/v1/audio-analysis/7GbxQwgFyfKuw6eaqseKmC,129057.0,4.0,
0.719,0.406,7.0,-8.333,1.0,0.0273,0.415,0.000674,0.0939,0.801,99.978,audio_features,3gbr37qkPKAaMoOTSAfCgj,spotify:track:3gbr37qkPKAaMoOTSAfCgj,https://api.spotify.com/v1/tracks/3gbr37qkPKAaMoOTSAfCgj,https://api.spotify.com/v1/audio-analysis/3gbr37qkPKAaMoOTSAfCgj,178987.0,4.0,
0.587,0.443,11.0,-9.268,1.0,0.0324,0.581,0.00593,0.133,0.516,83.012,audio_features,4PozfH5ISLUJ42fdX0x9OY,spotify:track:4PozfH5ISLUJ42fdX0x9OY,https://api.spotify.com/v1/tracks/4PozfH5ISLUJ42fdX0x9OY,https://api.spotify.com/v1/audio-analysis/4PozfH5ISLUJ42fdX0x9OY,197466.0,4.0,
0.477,0.557,9.0,-6.902,1.0,0.0259,0.702,0.000241,0.231,0.519,90.007,audio_features,08sJkaeYAadJb0T5tEav0U,spotify:track:08sJkaeYAadJb0T5tEav0U,https://api.spotify.com/v1/tracks/08sJkaeYAadJb0T5tEav0U,https://api.spotify.com/v1/audio-analysis/08sJkaeYAadJb0T5tEav0U,182947.0,4.0,
0.739,0.18,0.0,-11.439,1.0,0.0715,0.494,0.0,0.159,0.229,93.136,audio_features,2Gzg7PlsNS1XunWQFJBVt9,spotify:track:2Gzg7PlsNS1XunWQFJBVt9,https://api.spotify.com/v1/tracks/2Gzg7PlsNS1XunWQFJBVt9,https://api.spotify.com/v1/audio-analysis/2Gzg7PlsNS1XunWQFJBVt9,72747.0,4.0,
0.314,0.43,10.0,-9.825,1.0,0.0296,0.466,3.59e-06,0.0997,0.152,176.944,audio_features,0vmxiz1Zx3OP8C5CjfhIXK,spotify:track:0vmxiz1Zx3OP8C5CjfhIXK,https://api.spotify.com/v1/tracks/0vmxiz1Zx3OP8C5CjfhIXK,https://api.spotify.com/v1/audio-analysis/0vmxiz1Zx3OP8C5CjfhIXK,180651.0,3.0,
0.685,0.509,9.0,-6.422,0.0,0.0571,0.536,0.0,0.042,0.386,116.095,audio_features,5yqEdgJawICKIDA5cQZBOn,spotify:track:5yqEdgJawICKIDA5cQZBOn,https://api.spotify.com/v1/tracks/5yqEdgJawICKIDA5cQZBOn,https://api.spotify.com/v1/audio-analysis/5yqEdgJawICKIDA5cQZBOn,143987.0,4.0,
0.61,0.671,9.0,-4.688,0.0,0.0406,0.493,0.0,0.0928,0.542,120.424,audio_features,4nIVHPwEXljxt1D8hxEXgO,spotify:track:4nIVHPwEXljxt1D8hxEXgO,https://api.spotify.com/v1/tracks/4nIVHPwEXljxt1D8hxEXgO,https://api.spotify.com/v1/audio-analysis/4nIVHPwEXljxt1D8hxEXgO,150133.0,4.0,
0.581,0.569,0.0,-4.578,1.0,0.0391,0.0962,2.87e-06,0.0529,0.471,91.946,audio_features,5jKBxNnQEs2gOtQkyBJF2z,spotify:track:5jKBxNnQEs2gOtQkyBJF2z,https://api.spotify.com/v1/tracks/5jKBxNnQEs2gOtQkyBJF2z,https://api.spotify.com/v1/audio-analysis/5jKBxNnQEs2gOtQkyBJF2z,207480.0,4.0,
0.414,0.57,5.0,-8.377,1.0,0.0388,0.519,0.0755,0.105,0.612,181.555,audio_features,0Qdti49fC0gs6nhWjEWXGp,spotify:track:0Qdti49fC0gs6nhWjEWXGp,https://api.spotify.com/v1/tracks/0Qdti49fC0gs6nhWjEWXGp,https://api.spotify.com/v1/audio-analysis/0Qdti49fC0gs6nhWjEWXGp,158027.0,3.0,
0.476,0.665,2.0,-6.895,1.0,0.0333,0.422,0.000754,0.0849,0.809,112.403,audio_features,3P2q1CHk8hVmu1IXjr8Us4,spotify:track:3P2q1CHk8hVmu1IXjr8Us4,https://api.spotify.com/v1/tracks/3P2q1CHk8hVmu1IXjr8Us4,https://api.spotify.com/v1/audio-analysis/3P2q1CHk8hVmu1IXjr8Us4,234027.0,4.0,
0.755,0.66,9.0,-7.347,0.0,0.0841,0.472,0.0,0.1,0.869,118.757,audio_features,0EYe1EIFXb5Ob9hgDtCj0w,spotify:track:0EYe1EIFXb5Ob9hgDtCj0w,https://api.spotify.com/v1/tracks/0EYe1EIFXb5Ob9hgDtCj0w,https://api.spotify.com/v1/audio-analysis/0EYe1EIFXb5Ob9hgDtCj0w,173573.0,4.0,
0.554,0.517,5.0,-7.519,1.0,0.0363,0.638,1.98e-05,0.109,0.625,114.375,audio_features,6F2czMu3r2orV7CR3uMfqE,spotify:track:6F2czMu3r2orV7CR3uMfqE,https://api.spotify.com/v1/tracks/6F2czMu3r2orV7CR3uMfqE,https://api.spotify.com/v1/audio-analysis/6F2czMu3r2orV7CR3uMfqE,211333.0,4.0,
0.616,0.422,9.0,-7.989,0.0,0.0728,0.312,0.846,0.145,0.456,172.185,audio_features,3QypfBCWAsiidMeBb9KOGq,spotify:track:3QypfBCWAsiidMeBb9KOGq,https://api.spotify.com/v1/tracks/3QypfBCWAsiidMeBb9KOGq,https://api.spotify.com/v1/audio-analysis/3QypfBCWAsiidMeBb9KOGq,179880.0,4.0,
0.599,0.739,0.0,-8.221,1.0,0.0326,0.2,6.24e-05,0.709,0.79,72.001,audio_features,6VYQO4kiOsYuBYSBxgQFOl,spotify:track:6VYQO4kiOsYuBYSBxgQFOl,https://api.spotify.com/v1/tracks/6VYQO4kiOsYuBYSBxgQFOl,https://api.spotify.com/v1/audio-analysis/6VYQO4kiOsYuBYSBxgQFOl,272187.0,4.0,
0.743,0.471,3.0,-7.779,0.0,0.0354,0.482,0.0,0.143,0.514,108.061,audio_features,2vwpOGHlOroQYiIByW7qa3,spotify:track:2vwpOGHlOroQYiIByW7qa3,https://api.spotify.com/v1/tracks/2vwpOGHlOroQYiIByW7qa3,https://api.spotify.com/v1/audio-analysis/2vwpOGHlOroQYiIByW7qa3,182013.0,4.0,
0.534,0.419,0.0,-10.103,1.0,0.0259,0.55,0.166,0.223,0.397,76.514,audio_features,652zwAiP1Wdy39NY8DSMu5,spotify:track:652zwAiP1Wdy39NY8DSMu5,https://api.spotify.com/v1/tracks/652zwAiP1Wdy39NY8DSMu5,https://api.spotify.com/v1/audio-analysis/652zwAiP1Wdy39NY8DSMu5,288093.0,4.0,
0.544,0.886,7.0,-4.314,1.0,0.0928,0.0959,0.0,0.154,0.625,169.964,audio_features,48DLrjwZDh6HDSVoqKJDe1,spotify:track:48DLrjwZDh6HDSVoqKJDe1,https://api.spotify.com/v1/tracks/48DLrjwZDh6HDSVoqKJDe1,https://api.spotify.com/v1/audio-analysis/48DLrjwZDh6HDSVoqKJDe1,201177.0,4.0,
0.68,0.24,10.0,-13.186,1.0,0.0416,0.901,4.73e-06,0.104,0.34,121.784,audio_features,33uveSpR6psPuw9fcgVSrG,spotify:track:33uveSpR6psPuw9fcgVSrG,https://api.spotify.com/v1/tracks/33uveSpR6psPuw9fcgVSrG,https://api.spotify.com/v1/audio-analysis/33uveSpR6psPuw9fcgVSrG,239925.0,4.0,
0.357,0.188,7.0,-18.107,1.0,0.0345,0.827,0.212,0.137,0.378,112.113,audio_features,0R3jrUBnwPx0HXTte2IPle,spotify:track:0R3jrUBnwPx0HXTte2IPle,https://api.spotify.com/v1/tracks/0R3jrUBnwPx0HXTte2IPle,https://api.spotify.com/v1/audio-analysis/0R3jrUBnwPx0HXTte2IPle,289000.0,4.0,
0.623,0.576,5.0,-8.043,1.0,0.0286,0.00272,3.85e-06,0.18,0.445,94.073,audio_features,55hHiqGtCj5oZIuX6sXJ1d,spotify:track:55hHiqGtCj5oZIuX6sXJ1d,https://api.spotify.com/v1/tracks/55hHiqGtCj5oZIuX6sXJ1d,https://api.spotify.com/v1/audio-analysis/55hHiqGtCj5oZIuX6sXJ1d,248298.0,4.0,
0.688,0.723,5.0,-9.256,1.0,0.0289,0.0958,0.00355,0.112,0.773,115.088,audio_features,0sxosejGeghtoIZ2ET3lHA,spotify:track:0sxosejGeghtoIZ2ET3lHA,https://api.spotify.com/v1/tracks/0sxosejGeghtoIZ2ET3lHA,https://api.spotify.com/v1/audio-analysis/0sxosejGeghtoIZ2ET3lHA,250925.0,4.0,
0.703,0.501,4.0,-8.286,1.0,0.0331,0.263,0.000124,0.14,0.788,90.007,audio_features,7lx9pePdhXjtgVRi3Ndsqj,spotify:track:7lx9pePdhXjtgVRi3Ndsqj,https://api.spotify.com/v1/tracks/7lx9pePdhXjtgVRi3Ndsqj,https://api.spotify.com/v1/audio-analysis/7lx9pePdhXjtgVRi3Ndsqj,254213.0,4.0,
0.615,0.316,0.0,-11.404,1.0,0.0329,0.427,6.62e-05,0.274,0.425,130.163,audio_features,5X8w32kNwt9se9y4Rq3qAk,spotify:track:5X8w32kNwt9se9y4Rq3qAk,https://api.spotify.com/v1/tracks/5X8w32kNwt9se9y4Rq3qAk,https://api.spotify.com/v1/audio-analysis/5X8w32kNwt9se9y4Rq3qAk,260000.0,4.0,
0.455,0.172,3.0,-10.265,1.0,0.0307,0.236,0.0013,0.102,0.189,118.161,audio_features,27ytYULTu6QSZBhGaOKq9i,spotify:track:27ytYULTu6QSZBhGaOKq9i,https://api.spotify.com/v1/tracks/27ytYULTu6QSZBhGaOKq9i,https://api.spotify.com/v1/audio-analysis/27ytYULTu6QSZBhGaOKq9i,313079.0,3.0,
0.628,0.663,0.0,-7.145,1.0,0.0624,0.807,0.000286,0.105,0.669,87.942,audio_features,0exVC0ue4dRE2FRBFCRG4w,spotify:track:0exVC0ue4dRE2FRBFCRG4w,https://api.spotify.com/v1/tracks/0exVC0ue4dRE2FRBFCRG4w,https://api.spotify.com/v1/audio-analysis/0exVC0ue4dRE2FRBFCRG4w,194615.0,4.0,
0.602,0.283,0.0,-15.541,1.0,0.0544,0.878,6.99e-05,0.071,0.569,84.784,audio_features,5e6kMwY5gD9sYEEMUl4RbU,spotify:track:5e6kMwY5gD9sYEEMUl4RbU,https://api.spotify.com/v1/tracks/5e6kMwY5gD9sYEEMUl4RbU,https://api.spotify.com/v1/audio-analysis/5e6kMwY5gD9sYEEMUl4RbU,266894.0,4.0,
0.738,0.602,8.0,-7.062,1.0,0.0775,0.595,0.0,0.129,0.251,131.084,audio_features,2WSS0AONJwWtx2rUVHgHxq,spotify:track:2WSS0AONJwWtx2rUVHgHxq,https://api.spotify.com/v1/tracks/2WSS0AONJwWtx2rUVHgHxq,https://api.spotify.com/v1/audio-analysis/2WSS0AONJwWtx2rUVHgHxq,232778.0,4.0,
0.676,0.479,5.0,-11.438,1.0,0.028,0.568,0.15,0.0631,0.323,106.018,audio_features,1EdPgv2qJv1wu1zHsFfR1v,spotify:track:1EdPgv2qJv1wu1zHsFfR1v,https://api.spotify.com/v1/tracks/1EdPgv2qJv1wu1zHsFfR1v,https://api.spotify.com/v1/audio-analysis/1EdPgv2qJv1wu1zHsFfR1v,335860.0,4.0,
0.601,0.401,3.0,-8.715,1.0,0.169,0.73,0.0,0.712,0.361,127.055,audio_features,52Cc6qv2MckQgLjeR5Eai0,spotify:track:52Cc6qv2MckQgLjeR5Eai0,https://api.spotify.com/v1/tracks/52Cc6qv2MckQgLjeR5Eai0,https://api.spotify.com/v1/audio-analysis/52Cc6qv2MckQgLjeR5Eai0,318408.0,4.0,
0.547,0.47,1.0,-8.653,0.0,0.0739,0.0846,0.000466,0.0991,0.673,138.791,audio_features,2tvhVwzotuuzmRRvbUi6Rb,spotify:track:2tvhVwzotuuzmRRvbUi6Rb,https://api.spotify.com/v1/tracks/2tvhVwzotuuzmRRvbUi6Rb,https://api.spotify.com/v1/audio-analysis/2tvhVwzotuuzmRRvbUi6Rb,279065.0,4.0,
0.492,0.474,0.0,-8.678,1.0,0.0521,0.674,0.0,0.921,0.502,94.324,audio_features,5YUEx98onJjOs5io2LHLjb,spotify:track:5YUEx98onJjOs5io2LHLjb,https://api.spotify.com/v1/tracks/5YUEx98onJjOs5io2LHLjb,https://api.spotify.com/v1/audio-analysis/5YUEx98onJjOs5io2LHLjb,299537.0,4.0,
0.585,0.452,3.0,-7.507,1.0,0.0235,0.762,6.21e-06,0.36,0.407,84.118,audio_features,1oNbHtS4oDiJi5O1EhETgM,spotify:track:1oNbHtS4oDiJi5O1EhETgM,https://api.spotify.com/v1/tracks/1oNbHtS4oDiJi5O1EhETgM,https://api.spotify.com/v1/audio-analysis/1oNbHtS4oDiJi5O1EhETgM,337847.0,4.0,
0.643,0.616,5.0,-9.304,0.0,0.0258,0.287,0.214,0.0906,0.526,82.523,audio_features,7qBcbwXdzjiNpKavcRr5Aq,spotify:track:7qBcbwXdzjiNpKavcRr5Aq,https://api.spotify.com/v1/tracks/7qBcbwXdzjiNpKavcRr5Aq,https://api.spotify.com/v1/audio-analysis/7qBcbwXdzjiNpKavcRr5Aq,236149.0,1.0,
0.529,0.693,1.0,-7.47,1.0,0.0262,0.00613,4.38e-06,0.205,0.448,112.012,audio_features,6ZW6Q3Fzt9fGzC4nbhA5pf,spotify:track:6ZW6Q3Fzt9fGzC4nbhA5pf,https://api.spotify.com/v1/tracks/6ZW6Q3Fzt9fGzC4nbhA5pf,https://api.spotify.com/v1/audio-analysis/6ZW6Q3Fzt9fGzC4nbhA5pf,223160.0,4.0,
0.46,0.707,11.0,-5.763,1.0,0.0346,0.00239,0.0,0.107,0.539,167.973,audio_features,3UKIiR93VUGPRcrAmCHU2Y,spotify:track:3UKIiR93VUGPRcrAmCHU2Y,https://api.spotify.com/v1/tracks/3UKIiR93VUGPRcrAmCHU2Y,https://api.spotify.com/v1/audio-analysis/3UKIiR93VUGPRcrAmCHU2Y,182973.0,4.0,
0.459,0.453,2.0,-8.545,1.0,0.0278,0.306,1.11e-05,0.149,0.224,91.779,audio_features,0Zd3ToqpLYV2nknlQuw7Vq,spotify:track:0Zd3ToqpLYV2nknlQuw7Vq,https://api.spotify.com/v1/tracks/0Zd3ToqpLYV2nknlQuw7Vq,https://api.spotify.com/v1/audio-analysis/0Zd3ToqpLYV2nknlQuw7Vq,216147.0,4.0,
0.532,0.782,1.0,-5.387,1.0,0.0396,0.14,2.44e-05,0.192,0.178,139.921,audio_features,34bGkKfN3W2z2EdA4PjLFH,spotify:track:34bGkKfN3W2z2EdA4PjLFH,https://api.spotify.com/v1/tracks/34bGkKfN3W2z2EdA4PjLFH,https://api.spotify.com/v1/audio-analysis/34bGkKfN3W2z2EdA4PjLFH,189067.0,5.0,
0.575,0.673,9.0,-8.405,1.0,0.0295,0.0205,3.43e-06,0.369,0.581,137.977,audio_features,4epqZaosCz6niPmrGJo4ek,spotify:track:4epqZaosCz6niPmrGJo4ek,https://api.spotify.com/v1/tracks/4epqZaosCz6niPmrGJo4ek,https://api.spotify.com/v1/audio-analysis/4epqZaosCz6niPmrGJo4ek,178707.0,4.0,
0.419,0.662,2.0,-6.976,1.0,0.0296,0.172,0.00022,0.211,0.594,83.906,audio_features,440v2YUlT7g3YQw7KI4813,spotify:track:440v2YUlT7g3YQw7KI4813,https://api.spotify.com/v1/tracks/440v2YUlT7g3YQw7KI4813,https://api.spotify.com/v1/audio-analysis/440v2YUlT7g3YQw7KI4813,252813.0,4.0,
0.505,0.381,0.0,-6.255,1.0,0.0352,0.897,1.1e-06,0.0895,0.482,86.216,audio_features,0AtRnB7bYYPr7wGRHrl9aQ,spotify:track:0AtRnB7bYYPr7wGRHrl9aQ,https://api.spotify.com/v1/tracks/0AtRnB7bYYPr7wGRHrl9aQ,https://api.spotify.com/v1/audio-analysis/0AtRnB7bYYPr7wGRHrl9aQ,233814.0,4.0,
0.58,0.524,7.0,-7.252,1.0,0.0253,0.142,3.76e-05,0.0794,0.37,74.963,audio_features,5BPYSmTdOOy1jAKIWWe0sK,spotify:track:5BPYSmTdOOy1jAKIWWe0sK,https://api.spotify.com/v1/tracks/5BPYSmTdOOy1jAKIWWe0sK,https://api.spotify.com/v1/audio-analysis/5BPYSmTdOOy1jAKIWWe0sK,196267.0,4.0,
0.56,0.22,9.0,-11.041,1.0,0.034,0.888,0.0,0.114,0.442,108.524,audio_features,0K0RGnqg8FYIo2zKJdNUvm,spotify:track:0K0RGnqg8FYIo2zKJdNUvm,https://api.spotify.com/v1/tracks/0K0RGnqg8FYIo2zKJdNUvm,https://api.spotify.com/v1/audio-analysis/0K0RGnqg8FYIo2zKJdNUvm,149970.0,4.0,
0.699,0.863,8.0,-4.69,0.0,0.0658,0.0656,0.0,0.526,0.645,106.974,audio_features,3ifE3nBEyYKkTO1eGDzpGE,spotify:track:3ifE3nBEyYKkTO1eGDzpGE,https://api.spotify.com/v1/tracks/3ifE3nBEyYKkTO1eGDzpGE,https://api.spotify.com/v1/audio-analysis/3ifE3nBEyYKkTO1eGDzpGE,166516.0,4.0,
0.642,0.57,7.0,-12.557,1.0,0.0573,0.322,0.00856,0.0626,0.611,81.997,audio_features,0TsWu7ZYypXsIEIPwl6BOi,spotify:track:0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/tracks/0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/audio-analysis/0TsWu7ZYypXsIEIPwl6BOi,193747.0,4.0,
0.643,0.396,4.0,-12.435,1.0,0.0601,0.639,0.00141,0.106,0.533,156.49,audio_features,4NJb1w94F475aQXXE07I5N,spotify:track:4NJb1w94F475aQXXE07I5N,https://api.spotify.com/v1/tracks/4NJb1w94F475aQXXE07I5N,https://api.spotify.com/v1/audio-analysis/4NJb1w94F475aQXXE07I5N,186839.0,4.0,
0.656,0.42,9.0,-9.975,1.0,0.0582,0.726,6.56e-06,0.0801,0.591,121.557,audio_features,1esIV2S5HilbhErjBf8Drn,spotify:track:1esIV2S5HilbhErjBf8Drn,https://api.spotify.com/v1/tracks/1esIV2S5HilbhErjBf8Drn,https://api.spotify.com/v1/audio-analysis/1esIV2S5HilbhErjBf8Drn,143710.0,4.0,
0.677,0.0793,8.0,-14.711,1.0,0.0617,0.891,5.41e-05,0.271,0.432,56.977,audio_features,6Azo4zZfM5g7Mh6jbs8Lt7,spotify:track:6Azo4zZfM5g7Mh6jbs8Lt7,https://api.spotify.com/v1/tracks/6Azo4zZfM5g7Mh6jbs8Lt7,https://api.spotify.com/v1/audio-analysis/6Azo4zZfM5g7Mh6jbs8Lt7,196915.0,4.0,
0.653,0.332,5.0,-15.387,1.0,0.0403,0.63,0.491,0.088,0.312,127.928,audio_features,15mu80LkP7eDy7QTj3QYRT,spotify:track:15mu80LkP7eDy7QTj3QYRT,https://api.spotify.com/v1/tracks/15mu80LkP7eDy7QTj3QYRT,https://api.spotify.com/v1/audio-analysis/15mu80LkP7eDy7QTj3QYRT,191267.0,4.0,
0.669,0.484,11.0,-11.882,1.0,0.0365,0.828,0.00746,0.103,0.585,86.296,audio_features,3P7aN7piKYjITMJgFT09Ib,spotify:track:3P7aN7piKYjITMJgFT09Ib,https://api.spotify.com/v1/tracks/3P7aN7piKYjITMJgFT09Ib,https://api.spotify.com/v1/audio-analysis/3P7aN7piKYjITMJgFT09Ib,210174.0,4.0,
0.597,0.531,7.0,-10.304,1.0,0.0586,0.334,0.0421,0.092,0.493,158.308,audio_features,21zGHj2ZNYkfJqslTDK1zd,spotify:track:21zGHj2ZNYkfJqslTDK1zd,https://api.spotify.com/v1/tracks/21zGHj2ZNYkfJqslTDK1zd,https://api.spotify.com/v1/audio-analysis/21zGHj2ZNYkfJqslTDK1zd,196567.0,4.0,
0.391,0.41,7.0,-10.97,1.0,0.0335,0.411,0.286,0.139,0.172,77.86,audio_features,5jgykALepJBJJbOuC8Eutu,spotify:track:5jgykALepJBJJbOuC8Eutu,https://api.spotify.com/v1/tracks/5jgykALepJBJJbOuC8Eutu,https://api.spotify.com/v1/audio-analysis/5jgykALepJBJJbOuC8Eutu,335107.0,4.0,
0.55,0.2,2.0,-16.395,1.0,0.151,0.82,1.18e-05,0.111,0.431,79.853,audio_features,2Ps3rsuD8K52laHDdQLIJw,spotify:track:2Ps3rsuD8K52laHDdQLIJw,https://api.spotify.com/v1/tracks/2Ps3rsuD8K52laHDdQLIJw,https://api.spotify.com/v1/audio-analysis/2Ps3rsuD8K52laHDdQLIJw,122238.0,4.0,
0.671,0.362,5.0,-13.985,1.0,0.0336,0.178,0.478,0.0831,0.447,140.095,audio_features,0TBBNYrzlTJw2EXdWO4gYz,spotify:track:0TBBNYrzlTJw2EXdWO4gYz,https://api.spotify.com/v1/tracks/0TBBNYrzlTJw2EXdWO4gYz,https://api.spotify.com/v1/audio-analysis/0TBBNYrzlTJw2EXdWO4gYz,233520.0,4.0,
0.486,0.433,4.0,-9.598,1.0,0.0341,0.315,0.00131,0.1,0.12,168.116,audio_features,68PACVWn8sUs66oziKBD2u,spotify:track:68PACVWn8sUs66oziKBD2u,https://api.spotify.com/v1/tracks/68PACVWn8sUs66oziKBD2u,https://api.spotify.com/v1/audio-analysis/68PACVWn8sUs66oziKBD2u,196133.0,3.0,
0.465,0.371,1.0,-10.758,0.0,0.0305,0.781,0.0262,0.104,0.281,74.892,audio_features,0fOEjjXBEiyu395pW3C1eo,spotify:track:0fOEjjXBEiyu395pW3C1eo,https://api.spotify.com/v1/tracks/0fOEjjXBEiyu395pW3C1eo,https://api.spotify.com/v1/audio-analysis/0fOEjjXBEiyu395pW3C1eo,223400.0,4.0,
0.579,0.324,1.0,-8.719,1.0,0.027,0.782,0.000544,0.103,0.299,133.121,audio_features,32ojNqWzFITncv7Bax3m62,spotify:track:32ojNqWzFITncv7Bax3m62,https://api.spotify.com/v1/tracks/32ojNqWzFITncv7Bax3m62,https://api.spotify.com/v1/audio-analysis/32ojNqWzFITncv7Bax3m62,161013.0,4.0,
0.373,0.198,7.0,-9.315,1.0,0.0294,0.937,9.31e-05,0.117,0.103,88.056,audio_features,3PXbcti7P1ZekivSWu48A3,spotify:track:3PXbcti7P1ZekivSWu48A3,https://api.spotify.com/v1/tracks/3PXbcti7P1ZekivSWu48A3,https://api.spotify.com/v1/audio-analysis/3PXbcti7P1ZekivSWu48A3,242562.0,4.0,
0.805,0.524,0.0,-9.392,1.0,0.0309,0.292,0.0481,0.112,0.265,109.992,audio_features,6Uj5aQ6TQQRQaR3GmEuMDC,spotify:track:6Uj5aQ6TQQRQaR3GmEuMDC,https://api.spotify.com/v1/tracks/6Uj5aQ6TQQRQaR3GmEuMDC,https://api.spotify.com/v1/audio-analysis/6Uj5aQ6TQQRQaR3GmEuMDC,246173.0,4.0,
0.582,0.591,2.0,-10.414,1.0,0.0295,0.325,0.37,0.0977,0.278,114.084,audio_features,1WPDc6h6igXcZMZn5zjjfq,spotify:track:1WPDc6h6igXcZMZn5zjjfq,https://api.spotify.com/v1/tracks/1WPDc6h6igXcZMZn5zjjfq,https://api.spotify.com/v1/audio-analysis/1WPDc6h6igXcZMZn5zjjfq,202111.0,4.0,
0.583,0.321,2.0,-12.597,1.0,0.0388,0.865,5.64e-05,0.108,0.0507,98.934,audio_features,4YFRWe0K5INBqbVlboebOW,spotify:track:4YFRWe0K5INBqbVlboebOW,https://api.spotify.com/v1/tracks/4YFRWe0K5INBqbVlboebOW,https://api.spotify.com/v1/audio-analysis/4YFRWe0K5INBqbVlboebOW,168800.0,4.0,
0.766,0.569,0.0,-6.467,1.0,0.0293,0.35,0.000282,0.113,0.683,99.009,audio_features,5JaHVcRCP2pBAYIes1VrjK,spotify:track:5JaHVcRCP2pBAYIes1VrjK,https://api.spotify.com/v1/tracks/5JaHVcRCP2pBAYIes1VrjK,https://api.spotify.com/v1/audio-analysis/5JaHVcRCP2pBAYIes1VrjK,254880.0,4.0,
0.552,0.195,1.0,-11.164,1.0,0.0295,0.932,0.0,0.124,0.0798,95.169,audio_features,3y7YV3BGc75nasT2NLs0VF,spotify:track:3y7YV3BGc75nasT2NLs0VF,https://api.spotify.com/v1/tracks/3y7YV3BGc75nasT2NLs0VF,https://api.spotify.com/v1/audio-analysis/3y7YV3BGc75nasT2NLs0VF,220511.0,4.0,
0.563,0.413,11.0,-11.244,0.0,0.0319,0.861,0.0241,0.104,0.164,98.174,audio_features,74MKpEyyv6bp2PR0BtpNNN,spotify:track:74MKpEyyv6bp2PR0BtpNNN,https://api.spotify.com/v1/tracks/74MKpEyyv6bp2PR0BtpNNN,https://api.spotify.com/v1/audio-analysis/74MKpEyyv6bp2PR0BtpNNN,277893.0,4.0,
0.669,0.36,0.0,-10.342,1.0,0.0314,0.726,0.0198,0.126,0.544,138.918,audio_features,2gA55FYPYymkZ3GZYb1QGv,spotify:track:2gA55FYPYymkZ3GZYb1QGv,https://api.spotify.com/v1/tracks/2gA55FYPYymkZ3GZYb1QGv,https://api.spotify.com/v1/audio-analysis/2gA55FYPYymkZ3GZYb1QGv,211560.0,4.0,
0.422,0.204,3.0,-13.227,1.0,0.0366,0.861,0.0,0.0955,0.41,90.28,audio_features,78ndHORjFms1tNUNcAW3jg,spotify:track:78ndHORjFms1tNUNcAW3jg,https://api.spotify.com/v1/tracks/78ndHORjFms1tNUNcAW3jg,https://api.spotify.com/v1/audio-analysis/78ndHORjFms1tNUNcAW3jg,280013.0,3.0,
