name,id,artist_popularity,artist_genre,artist_track,likable
Curtis Harding,0CUpzKPDfIVzYqMn47jiV3,61,"['funk', 'indie soul', 'neo soul', 'psychedelic soul', 'soul']",0CUpzKPDfIVzYqMn47jiV3,0
Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,60,"['alternative rock', 'funk', 'garage rock', 'indie folk', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock', 'stomp and holler']",6YWdHD3R863Apw1hkx3BwC,0
STAYC,01XYiBYaoMJcNhPokrg0l0,73,"['k-pop', 'k-pop girl group']",01XYiBYaoMJcNhPokrg0l0,0
ODESZA,21mKp7DqtSNHhCAU2ugvUw,74,"['chillwave', 'ninja']",21mKp7DqtSNHhCAU2ugvUw,0
Amon Amarth,3pulcT2wt7FEG10lQlqDJL,65,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal', 'tolkien metal', 'viking metal']",3pulcT2wt7FEG10lQlqDJL,0
Hayden James,4csQIMQm6vI2A2SCVDuM2z,68,"['aussietronica', 'edm', 'gauze pop', 'house', 'pop dance', 'tropical house']",4csQIMQm6vI2A2SCVDuM2z,0
Josh Smith,1rPHe9YQyCdfmYjd1kOVkB,35,"['blues-rock guitar', 'modern blues']",1rPHe9YQyCdfmYjd1kOVkB,0
Brand of Sacrifice,4d6Rawrese4OLF1zZCztod,55,"['deathcore', 'progressive deathcore', 'slamming deathcore', 'symphonic deathcore']",4d6Rawrese4OLF1zZCztod,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Once Human,1VhMNOBmLqZr7E7jsVrZLQ,34,['slayer'],1VhMNOBmLqZr7E7jsVrZLQ,0
ODESZA,21mKp7DqtSNHhCAU2ugvUw,74,"['chillwave', 'ninja']",21mKp7DqtSNHhCAU2ugvUw,0
French 79,6MJKlN8ya42Agsw3iQZs6e,56,"['electronica', 'french indie pop', 'french indietronica', 'new french touch']",6MJKlN8ya42Agsw3iQZs6e,0
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,81,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",7qG3b048QCHVRO5Pv1T5lw,0
Carlos Vives,4vhNDa5ycK0ST968ek7kRr,80,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",4vhNDa5ycK0ST968ek7kRr,0
Dimmi,7HIN94LvSDgxN5RoOLi3E5,50,"['deep tropical house', 'tropical house']",7HIN94LvSDgxN5RoOLi3E5,0
Kaskade,6TQj5BFPooTa08A7pk8AQ1,71,"['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",6TQj5BFPooTa08A7pk8AQ1,0
SKIY,39JhQRThBhrHgjXtIK3dGZ,44,['german dance'],39JhQRThBhrHgjXtIK3dGZ,0
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,91,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",1i8SpTcr7yvPOmcqrbnVXY,0
Chris Young,4BYxqVkZyFjtik7crYLg5Q,72,"['contemporary country', 'country', 'country road', 'modern country rock']",4BYxqVkZyFjtik7crYLg5Q,0
Son Little,4lujUKeO6nQAJXpq37Epn7,58,"['funk', 'indie soul', 'soul']",4lujUKeO6nQAJXpq37Epn7,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Sylvan Esso,39vA9YljbnOApXKniLWBZv,63,"['electropop', 'etherpop', 'indie pop', 'indie rock', 'vapor soul']",39vA9YljbnOApXKniLWBZv,0
Lady A,32WkQRZEVKSzVAAYqukAEA,73,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",32WkQRZEVKSzVAAYqukAEA,0
Reflections,0DTH9zFyvRb24bb8XN0iEr,43,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'metallic hardcore', 'progressive deathcore', 'progressive metalcore', 'thall']",0DTH9zFyvRb24bb8XN0iEr,0
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,76,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'post-teen pop']",4xFUf1FHVy696Q1JQZMTRj,0
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,69,"['new french touch', 'tropical house']",6gK1Uct5FEdaUWRWpU4Cl2,0
Annihilator,0L8QRAAuWjqvTM8FpQ1gYO,50,"['canadian metal', 'death metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'speed metal', 'technical groove metal', 'thrash metal']",0L8QRAAuWjqvTM8FpQ1gYO,0
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,95,"['chicago rap', 'melodic rap']",4MCBfE4596Uoi2O4DtmEMz,0
Machine Head,0lVlNsuGaOr9vMHCZIAKMt,64,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'progressive groove metal', 'rap rock', 'rock']",0lVlNsuGaOr9vMHCZIAKMt,0
Polo G,6AgTAQt8XS6jRWi4sX7w49,90,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,0
Flume,6nxWCVXbOlEVRexSbLsTer,77,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",6nxWCVXbOlEVRexSbLsTer,0
After The Burial,0uNj4RxFjG0iVPlZS753en,53,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'minneapolis metal', 'progressive metalcore']",0uNj4RxFjG0iVPlZS753en,0
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,80,"['latin', 'latin pop', 'puerto rican pop']",4V8Sr092TqfHkfAA5fXXqG,0
Duke Dumont,61lyPtntblHJvA7FMMhi7E,70,"['destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']",61lyPtntblHJvA7FMMhi7E,0
The Last Ten Seconds of Life,3AESf0xMv9HSc3svVqypnY,40,"['brutal deathcore', 'deathcore', 'downtempo deathcore', 'melodic metalcore', 'metallic hardcore', 'progressive deathcore']",3AESf0xMv9HSc3svVqypnY,0
Temperance,0WHhPa7TmqQASabtpYsa5J,44,"['italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'symphonic power metal']",0WHhPa7TmqQASabtpYsa5J,0
Michael FAY,0VGxVDRb7Ut8eN2xL7kVXi,50,['tropical house'],0VGxVDRb7Ut8eN2xL7kVXi,0
Kaskade,6TQj5BFPooTa08A7pk8AQ1,71,"['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",6TQj5BFPooTa08A7pk8AQ1,0
Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,77,"['contemporary country', 'country', 'country dawn', 'country road']",66lH4jAE7pqPlOlzUKbwA0,0
Tony Joe White,6QvgWa4x3Ij4tvBpFMo11P,53,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'louisiana blues', 'mellow gold', 'modern blues', 'roots rock', 'swamp blues', 'swamp pop', 'swamp rock']",6QvgWa4x3Ij4tvBpFMo11P,0
C. Tangana,5TYxZTjIPqKM8K8NuP9woO,83,['urbano espanol'],5TYxZTjIPqKM8K8NuP9woO,0
Quinn XCII,3ApUX1o6oSz321MMECyIYd,74,"['electropop', 'indie pop rap', 'pop', 'pop rap']",3ApUX1o6oSz321MMECyIYd,0
Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,64,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",01aC2ikO4Xgb2LUpf9JfKp,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Eric Gales,3x8RBu8okCCBLi5vnY4UyV,45,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock']",3x8RBu8okCCBLi5vnY4UyV,0
Big Wild,0PxzGnCYBpSuaI49OR94cA,66,['indie poptimism'],0PxzGnCYBpSuaI49OR94cA,0
Shadow of Intent,76xrrejizyQpKukBIhnf3D,54,"['melodic deathcore', 'slamming deathcore', 'symphonic deathcore']",76xrrejizyQpKukBIhnf3D,0
Earth Eater,36b8PsQoJcT9z27xg4v2GD,23,"['portland metal', 'progressive deathcore', 'technical deathcore']",36b8PsQoJcT9z27xg4v2GD,0
Candlemass,7zDtfSB0AOZWhpuAHZIOw5,46,"['death metal', 'doom metal', 'epic doom', 'hard rock', 'metal', 'opera metal', 'swedish doom metal', 'swedish metal']",7zDtfSB0AOZWhpuAHZIOw5,0
fromis_9,24nUVBIlCGi4twz4nYxJum,63,"['k-pop', 'k-pop girl group']",24nUVBIlCGi4twz4nYxJum,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Tom Redwood,4Xo7QqlxfIUEPYCLaLj6Sm,32,"['deep tropical house', 'tropical house']",4Xo7QqlxfIUEPYCLaLj6Sm,0
Rhapsody Of Fire,2GnCQNJbs4xqFulqAdAg2U,49,"['italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",2GnCQNJbs4xqFulqAdAg2U,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
BANKS,2xe8IXgCTpwHE3eA9hTs4n,68,"['alternative r&b', 'art pop', 'electropop', 'indie poptimism', 'pop']",2xe8IXgCTpwHE3eA9hTs4n,0
The Suitcase Junket,7Iew8GtdYcaznLxIJpJxeS,38,"['deep new americana', 'new england americana', 'one-person band', 'western mass indie']",7Iew8GtdYcaznLxIJpJxeS,0
Seth Walker,3Bl4eNAFJkXXi0ewcjgGP9,33,"['modern blues', 'modern funk']",3Bl4eNAFJkXXi0ewcjgGP9,0
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,74,"['edm', 'electronic trap']",4dM6NDYSfLcspt8GLoT5aE,0
Lords of the Trident,1C11hnl3RZ7hadyMv5g5gm,34,"['melodic metal', 'symphonic power metal', 'wisconsin metal']",1C11hnl3RZ7hadyMv5g5gm,0
Anvil,0maNhqGx60ucjS4UaAH6cP,42,"['canadian metal', 'hard rock', 'metal', 'speed metal', 'thrash metal']",0maNhqGx60ucjS4UaAH6cP,0
Cedric Burnside,5tuhrLilxNi6N7D6VeQZnc,46,"['acoustic blues', 'black americana', 'memphis americana', 'modern blues', 'modern blues rock']",5tuhrLilxNi6N7D6VeQZnc,0
Polo G,6AgTAQt8XS6jRWi4sX7w49,90,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,0
Sofia Hervier,0bk1zGf1qLB7YC2NXPByE3,35,[],0bk1zGf1qLB7YC2NXPByE3,0
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,74,"['contemporary country', 'country', 'pop']",3RqBeV12Tt7A8xH3zBDDUF,0
Ikson,0oaw4MsauBh5lIEBWqhi1r,53,['swedish tropical house'],0oaw4MsauBh5lIEBWqhi1r,0
CNCO,0eecdvMrqBftK0M1VKhaF4,75,"['boy band', 'latin', 'latin pop', 'reggaeton']",0eecdvMrqBftK0M1VKhaF4,0
Motionless In White,6MwPCCR936cYfM1dLsGVnl,72,"['alternative metal', 'metalcore']",6MwPCCR936cYfM1dLsGVnl,0
Saviour,6xVW2xsoMQbvcUTwqYxf0y,46,"['australian post-hardcore', 'melodic hardcore', 'melodic metalcore', 'metalcore']",6xVW2xsoMQbvcUTwqYxf0y,0
The xx,3iOvXCl6edW5Um0fXEBRXy,70,"['downtempo', 'dream pop', 'indietronica']",3iOvXCl6edW5Um0fXEBRXy,0
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,95,"['chicago rap', 'melodic rap']",4MCBfE4596Uoi2O4DtmEMz,0
Son Little,4lujUKeO6nQAJXpq37Epn7,58,"['funk', 'indie soul', 'soul']",4lujUKeO6nQAJXpq37Epn7,0
Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,71,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",6t1gpxYbY8OlLA7D2RiikQ,0
Wisin,3E6xrwgnVfYCrCs0ePERDz,83,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",3E6xrwgnVfYCrCs0ePERDz,0
Polo G,6AgTAQt8XS6jRWi4sX7w49,90,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,0
Avicii,1vCWHaC5f2uS3yhpwWbIA6,85,"['dance pop', 'edm', 'pop', 'pop dance']",1vCWHaC5f2uS3yhpwWbIA6,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Greg Koch,5Y6wPwVr2krTASRASpMLsC,28,"['backing track', 'modern blues', 'power blues-rock']",5Y6wPwVr2krTASRASpMLsC,0
Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,82,"['latin', 'reggaeton', 'trap latino']",2cPqdH7XMvwaBJEVjheH8g,0
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],0LyfQWJT6nXafLPZqxe9Of,0
Polo G,6AgTAQt8XS6jRWi4sX7w49,90,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,0
Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt,73,['israeli pop'],3EOEK57CV77D4ovYVcmiyt,0
"Christone ""Kingfish"" Ingram",5jMGnqJkgPaiJzwy5bOcYX,49,['modern blues'],5jMGnqJkgPaiJzwy5bOcYX,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,79,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",7slfeZO9LsJbWgpkIoXBUJ,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Klangkarussell,041iTeoMIwXMlShuQPIVKo,67,"['austrian pop', 'deep house', 'tropical house']",041iTeoMIwXMlShuQPIVKo,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Mental Cruelty,2iE1NqruxoSxTvOpTCLkE9,38,"['downtempo deathcore', 'progressive deathcore', 'slamming deathcore', 'symphonic deathcore']",2iE1NqruxoSxTvOpTCLkE9,0
Thompson Square,0Bvs8yPjrQSbmVIRqSg1Sp,55,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0Bvs8yPjrQSbmVIRqSg1Sp,0
War & Pierce,1YPZK8wRkpV1pyTD3OsgBh,33,[],1YPZK8wRkpV1pyTD3OsgBh,0
IU,3HqSLMAZ3g3d5poNaI7GOU,77,['k-pop'],3HqSLMAZ3g3d5poNaI7GOU,0
The Nighthawks,3Q2L3fR3hmzSTxE5Sf9Y60,36,[],3Q2L3fR3hmzSTxE5Sf9Y60,0
Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,69,"['contemporary country', 'country', 'country pop']",4sIl4BTo9l9KqEi0Y3RE72,0
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,95,"['chicago rap', 'melodic rap']",4MCBfE4596Uoi2O4DtmEMz,0
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],0LyfQWJT6nXafLPZqxe9Of,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Sabaton,3o2dn2O0FCVsWDFSh8qxgG,77,"['metal', 'power metal', 'swedish metal', 'swedish power metal']",3o2dn2O0FCVsWDFSh8qxgG,0
Steve Smyth,4ejc2q1FtezVtEDOEOuyMO,24,"['australian indie', 'new americana']",4ejc2q1FtezVtEDOEOuyMO,0
Jake Owen,1n2pb9Tsfe4SwAjmUac6YT,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1n2pb9Tsfe4SwAjmUac6YT,0
Annihilator,0L8QRAAuWjqvTM8FpQ1gYO,50,"['canadian metal', 'death metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'speed metal', 'technical groove metal', 'thrash metal']",0L8QRAAuWjqvTM8FpQ1gYO,0
Powerwolf,5HFkc3t0HYETL4JeEbDB1v,67,"['german metal', 'german power metal', 'metal', 'power metal']",5HFkc3t0HYETL4JeEbDB1v,0
Elohim,6wKxOKEA3K6R2UZ3COLXEY,60,"['alt z', 'edm', 'electropop', 'future bass', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul', 'vapor twitch']",6wKxOKEA3K6R2UZ3COLXEY,0
WOODZ,6y9nlaoynxSvoTGY09Vdcy,60,"['k-pop', 'korean r&b']",6y9nlaoynxSvoTGY09Vdcy,0
Phil Buckle,6nSN81rc3gTANluX5J9KOH,17,[],6nSN81rc3gTANluX5J9KOH,0
Diplo,5fMUXHkw8R8eOP2RNVYEZX,84,"['dance pop', 'edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",5fMUXHkw8R8eOP2RNVYEZX,0
Fit For An Autopsy,0qJpY7K8p7g6sacvaGNt6i,53,"['brutal deathcore', 'deathcore', 'melodic metalcore', 'metalcore']",0qJpY7K8p7g6sacvaGNt6i,0
Brittany Howard,4XquDVA8pkg5Lx91No1JxB,56,"['black americana', 'modern blues rock', 'neo soul']",4XquDVA8pkg5Lx91No1JxB,0
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,73,"['contemporary country', 'country', 'country road']",6y8XlgIV8BLlIg1tT1R10i,0
Alpha Wolf,2tjnvrUmP46XNjFh9V0NGc,53,"['australian post-hardcore', 'melodic metalcore', 'metalcore', 'metallic hardcore', 'nu-metalcore']",2tjnvrUmP46XNjFh9V0NGc,0
Whitechapel,5274obTQJjzjyycRyJlfml,57,"['deathcore', 'melodic metalcore', 'metalcore', 'tennessee metal']",5274obTQJjzjyycRyJlfml,0
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,81,['memphis hip hop'],0ErzCpIMyLcjPiwT4elrtZ,0
The Ogre Packet Slammers,7zSuK84B2D61DFzsOPQrev,28,['slamming deathcore'],7zSuK84B2D61DFzsOPQrev,0
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,74,"['edm', 'electronic trap']",4dM6NDYSfLcspt8GLoT5aE,0
Despised Icon,3MjNMjqBpaQ0P8ebfbZjYn,41,"['canadian metal', 'deathcore', 'melodic metalcore', 'metalcore']",3MjNMjqBpaQ0P8ebfbZjYn,0
Babirusa,35yVMdlqtayJwkb192ePgh,21,['progressive deathcore'],35yVMdlqtayJwkb192ePgh,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Polo G,6AgTAQt8XS6jRWi4sX7w49,90,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,0
Amorphis,2UOVgpgiNTC6KK0vSC77aD,56,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",2UOVgpgiNTC6KK0vSC77aD,0
Gianni Kosta,2nHezWCvmwEBHV6y2v3GLD,33,[],2nHezWCvmwEBHV6y2v3GLD,0
ODESZA,21mKp7DqtSNHhCAU2ugvUw,74,"['chillwave', 'ninja']",21mKp7DqtSNHhCAU2ugvUw,0
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,69,"['new french touch', 'tropical house']",6gK1Uct5FEdaUWRWpU4Cl2,0
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,80,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",3b8QkneNDz4JHKKKlLgYZg,0
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,74,"['edm', 'electronic trap']",4dM6NDYSfLcspt8GLoT5aE,0
Napalm Death,3UqRgrDIQ208yNGiWKRMNt,49,"['alternative metal', 'birmingham metal', 'british death metal', 'british grindcore', 'brutal death metal', 'death metal', 'deathgrind', 'grindcore', 'metal']",3UqRgrDIQ208yNGiWKRMNt,0
Majestica,52lkxAYfC9ypaPJ2EB22ki,44,"['christian power metal', 'melodic metal', 'swedish power metal', 'symphonic power metal']",52lkxAYfC9ypaPJ2EB22ki,0
Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,79,"['contemporary country', 'country', 'texas country']",6WY7D3jk8zTrHtmkqqo5GI,0
Fit For An Autopsy,0qJpY7K8p7g6sacvaGNt6i,53,"['brutal deathcore', 'deathcore', 'melodic metalcore', 'metalcore']",0qJpY7K8p7g6sacvaGNt6i,0
Super Duper,5zFMLXUnqxwdgTpLCX9LDj,49,"['electropop', 'future bass', 'indie poptimism', 'vapor soul', 'vapor twitch']",5zFMLXUnqxwdgTpLCX9LDj,0
Lord Fubu,4zFl6Atlg4D4kIb0U4gc3Z,38,[],4zFl6Atlg4D4kIb0U4gc3Z,0
Robben Ford,7C1CFA2GWGFc51SrvX5Bvy,48,"['blues', 'blues rock', 'electric blues', 'jazz blues', 'jazz fusion', 'modern blues', 'modern blues rock', 'soul blues']",7C1CFA2GWGFc51SrvX5Bvy,0
NOTD,5jAMCwdNHWr7JThxtMuEyy,71,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",5jAMCwdNHWr7JThxtMuEyy,0
Klingande,1L9i6qZYIGQedgM9QLSyzb,66,"['deep house', 'deep tropical house', 'edm', 'pop dance', 'tropical house']",1L9i6qZYIGQedgM9QLSyzb,0
Attom,1Xq5wasmlEwC6TqCqJtP5o,55,"['future bass', 'new french touch', 'tropical house', 'vapor soul', 'vapor twitch']",1Xq5wasmlEwC6TqCqJtP5o,0
Luke Winslow-King,1VN3hs1Ra3vupNT3zN3baC,39,"['michigan folk', 'michigan indie']",1VN3hs1Ra3vupNT3zN3baC,0
Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,50,"['complextro', 'electro house', 'new french touch']",58UpHBCQ1Jj67DJsR7Qyqg,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
Disclosure,6nS5roXSAGhTGr34W6n7Et,79,"['edm', 'house', 'pop', 'uk dance']",6nS5roXSAGhTGr34W6n7Et,0
NorthTale,0cxYOcvgOWW1MJEoWeuCvg,32,['symphonic power metal'],0cxYOcvgOWW1MJEoWeuCvg,0
Van Canto,7cTq0bYGTIlPoXo9lFXJlL,48,"['comic metal', 'folk metal', 'german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",7cTq0bYGTIlPoXo9lFXJlL,0
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,74,"['edm', 'electronic trap']",4dM6NDYSfLcspt8GLoT5aE,0
Brand of Sacrifice,4d6Rawrese4OLF1zZCztod,55,"['deathcore', 'progressive deathcore', 'slamming deathcore', 'symphonic deathcore']",4d6Rawrese4OLF1zZCztod,0
Wither,23G4Hi7LA117Dkkdn0OW4O,17,[],23G4Hi7LA117Dkkdn0OW4O,0
Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,70,"['contemporary country', 'country', 'heartland rock']",1p6CdzJRoicjRcSdWoB9Qc,0
Exodus,76S65NHJHrNy4JTrXHP2BH,56,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']",76S65NHJHrNy4JTrXHP2BH,0
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,81,['memphis hip hop'],0ErzCpIMyLcjPiwT4elrtZ,0
Kygo,23fqKkggKUBHNkbKtXEls4,85,"['edm', 'pop', 'pop dance', 'tropical house']",23fqKkggKUBHNkbKtXEls4,0
Shannon Shaw,4bKniuCGFic42eaNWK34Jq,32,['alternative americana'],4bKniuCGFic42eaNWK34Jq,0
The War and Treaty,6HhV0jtMMK5HYnYgG0xgtz,49,"['black americana', 'new americana']",6HhV0jtMMK5HYnYgG0xgtz,0
Tinlicker,5EmEZjq8eHEC6qFnT63Lza,72,['edm'],5EmEZjq8eHEC6qFnT63Lza,0
Granger Smith,4sTFGCigAQIUiEy8wSSQNF,63,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck', 'texas country']",4sTFGCigAQIUiEy8wSSQNF,0
DEKKO,6ZvYYrrfpb1Z7kICDyxWQE,74,"['reggaeton colombiano', 'trap latino']",6ZvYYrrfpb1Z7kICDyxWQE,0
ODESZA,21mKp7DqtSNHhCAU2ugvUw,74,"['chillwave', 'ninja']",21mKp7DqtSNHhCAU2ugvUw,0
Devon Gilfillian,5cbak2U6nZWXDYiG72E3lH,47,['nashville indie'],5cbak2U6nZWXDYiG72E3lH,0
HEALTH,6FfjnGXMhxSsJTuGLWBDth,61,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']",6FfjnGXMhxSsJTuGLWBDth,0
ODESZA,21mKp7DqtSNHhCAU2ugvUw,74,"['chillwave', 'ninja']",21mKp7DqtSNHhCAU2ugvUw,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Bodysnatcher,2tCl0ipvwJJRJLAuIGf6tm,50,"['deathcore', 'downtempo deathcore', 'metallic hardcore', 'progressive deathcore']",2tCl0ipvwJJRJLAuIGf6tm,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,88,['brooklyn drill'],0eDvMgVFoNV3TpwtrVCoTj,0
King Von,6QtgPSJPSzcnn7dPZ4VINp,81,['chicago rap'],6QtgPSJPSzcnn7dPZ4VINp,0
Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1E2AEtxaFaJtH0lO7kgNKw,0
Tep No,7MlotYZhHjOlXcvmwrITj8,61,"['deep house', 'deep tropical house', 'indie poptimism', 'indie soul', 'new french touch', 'tropical house', 'vapor soul']",7MlotYZhHjOlXcvmwrITj8,0
The Change,0zIwbOKRX5V7rdUMsjX9dK,60,[],0zIwbOKRX5V7rdUMsjX9dK,0
After The Burial,0uNj4RxFjG0iVPlZS753en,53,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'minneapolis metal', 'progressive metalcore']",0uNj4RxFjG0iVPlZS753en,0
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,74,"['edm', 'electronic trap']",4dM6NDYSfLcspt8GLoT5aE,0
Junior Kimbrough,03HEHGJoLPdARs4nrtUidr,44,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'electric blues', 'modern blues rock', 'punk blues', 'traditional blues']",03HEHGJoLPdARs4nrtUidr,0
The Derek Trucks Band,1YwfENKEZrowcmtR1nALZn,49,"['blues', 'blues rock', 'country rock', 'electric blues', 'jam band', 'modern blues', 'modern blues rock', 'roots rock', 'southern rock']",1YwfENKEZrowcmtR1nALZn,0
Signs of the Swarm,0yxJx8OEyDfd7dzLsFuNrS,44,"['deathcore', 'melodic metalcore', 'pittsburgh metal', 'progressive deathcore', 'slamming deathcore']",0yxJx8OEyDfd7dzLsFuNrS,0
Waking the Cadaver,0Y7lDsDZc8qYny9MTq8xG2,33,"['brutal death metal', 'deathcore']",0Y7lDsDZc8qYny9MTq8xG2,0
