artist_id,track_id,artist_popularity
43yeVCwwKolbh0jKiGhiN4,4mlLOXFKQvZIfZu85Bpall,34
43yeVCwwKolbh0jKiGhiN4,78iwAplVFB6a0Z0owrc1fF,34
43yeVCwwKolbh0jKiGhiN4,5V3fJVTnBAsJy68S08DQH5,34
43yeVCwwKolbh0jKiGhiN4,2qBp6eUWwXkF7fJHIv3RRG,34
43yeVCwwKolbh0jKiGhiN4,1PpStYBgWxQtc414lE30F8,34
43yeVCwwKolbh0jKiGhiN4,1B5WdCF4Gof6IWsm5UqPD0,34
43yeVCwwKolbh0jKiGhiN4,4ou7jn9drG4MYXnXgHUV3R,34
43yeVCwwKolbh0jKiGhiN4,0mZZZqTXtsgmcfaiCzVerc,34
43yeVCwwKolbh0jKiGhiN4,6c0FcThItCHSIQUnvVSuAg,34
43yeVCwwKolbh0jKiGhiN4,5lfQR4SyQW0JqF1Gu0LrnM,34
43yeVCwwKolbh0jKiGhiN4,6gqkSTmm4xWfmhguNXgZkm,34
33SdDU5uSCrD6hI3dE5ft8,5v9x4Q6bP5T1oSZFGagqC5,22
33SdDU5uSCrD6hI3dE5ft8,4S5SgRzu48vNqNbzLO66zz,22
33SdDU5uSCrD6hI3dE5ft8,32AOicjIcWPRyTzvSXlgQ5,22
33SdDU5uSCrD6hI3dE5ft8,3ile0Z1v8jnWKEYCavJtEW,22
33SdDU5uSCrD6hI3dE5ft8,5dXYTXVU8HeGMRCGZ0yTkp,22
33SdDU5uSCrD6hI3dE5ft8,3NWiwSY39UXy0GBuo3eCTa,22
33SdDU5uSCrD6hI3dE5ft8,0aBWg7V5zdoruKylZx3tIY,22
33SdDU5uSCrD6hI3dE5ft8,4AKctCA1z7zeKVnY1T4Hbr,22
0wmlHdnduAWTeHkzx4dX9O,2qNZHRL2WIbe98f1auPbeu,33
0wmlHdnduAWTeHkzx4dX9O,58Y8ncEDFn56DJEPLiSpnx,33
1iuJNmtyZVJxHVrnosRipw,1a1BA1mJ0rjLpGOupMKpou,33
1iuJNmtyZVJxHVrnosRipw,7MtMWOVyFEW4zwnZDUJhQ6,33
