acousticness,danceability,duration_ms,energy,id,instrumentalness,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,likable,liveness,loudness,mode,speechiness,tempo,time_signature_0time_signature_1time_signature_3,time_signature_3,time_signature_4,time_signature_5,time_signature_6,time_signature_7valence,valence
0.319,0.791,155277,0.795,3qzSfoByowr6tDfd08b0T0,0.186,1,0,0,0,0,0,0,0,0,0,0,0,0.0864,-4.792,0,0.146,108.004,0,0,1,0,0,0,0.776
8.57e-05,0.309,211595,0.948,6lCCcsaT5jPPx0X5DMy38H,2.1e-06,0,0,0,1,0,0,0,0,0,0,0,0,0.0651,-4.261,1,0.113,92.09,0,0,1,0,0,0,0.278
0.0183,0.455,212067,0.897,2oPCR02nduYVpj7CTfsA0d,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.174,-4.879,1,0.0403,160.139,0,0,1,0,0,0,0.728
0.252,0.652,211160,0.654,2lFtnEmkIPm2ClN55e2chV,0.000553,1,0,0,0,0,0,0,0,0,0,0,0,0.117,-6.69,1,0.0377,120.019,0,0,1,0,0,0,0.605
0.589,0.781,211475,0.59,1LH8gbxJsh9PmHozgPdWGu,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.107,-6.475,1,0.305,83.978,0,0,1,0,0,0,0.53
0.152,0.696,122680,0.592,2297mxrYLBAC4XkhXs39If,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.127,-6.281,1,0.319,188.051,0,0,1,0,0,0,0.232
0.333,0.281,253933,0.58,0lQJBl9YEsoMtE8D4yTE9g,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.122,-5.967,1,0.0323,151.568,0,1,0,0,0,0,0.282
0.302,0.687,206507,0.793,7I5fYc4qKJddht8Ozhqqdx,3.46e-06,0,0,0,0,0,0,1,0,0,0,0,0,0.1,-3.577,1,0.0333,100.993,0,0,1,0,0,0,0.673
0.047,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.083,-6.458,1,0.0856,154.084,0,0,1,0,0,0,0.579
0.0159,0.555,268733,0.827,503MGoC5sPfTvL3cbJsg7P,0.00805,0,1,0,0,0,0,0,0,0,0,0,0,0.146,-4.381,0,0.0351,121.432,0,1,0,0,0,0,0.557
0.000269,0.544,291107,0.952,06HNCfXJcMnKHmRrkue97s,0.0196,0,0,0,0,0,0,0,0,0,1,0,0,0.0954,-6.516,1,0.0483,94.007,0,0,1,0,0,0,0.351
0.0769,0.671,165820,0.529,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0,0,0,0,0,0,0,0,0,0,0,0.0856,-7.226,1,0.307,161.989,0,0,1,0,0,0,0.203
0.176,0.404,259907,0.727,5IZcMXhoMiUYJz48H3TkuK,1.07e-06,0,0,0,0,0,0,0,0,0,1,0,0,0.149,-6.641,0,0.209,177.027,0,1,0,0,0,0,0.925
0.195,0.6,218400,0.726,4uNDs2TBsv2KX9b4LIxfdt,8.22e-05,0,1,0,0,0,0,0,0,0,0,0,0,0.115,-5.988,0,0.166,100.075,0,0,1,0,0,0,0.395
0.16,0.402,268000,0.59,3XpriBFRWfjCGz3VeIx1zT,0.00279,0,0,0,0,0,0,0,0,0,0,1,0,0.23,-11.171,0,0.178,120.005,0,0,1,0,0,0,0.11
0.0343,0.482,267200,0.769,0wm9Rvao5Wtm2GweHPG7Gm,0.00498,0,0,0,0,0,0,0,1,0,0,0,0,0.0953,-4.473,1,0.0549,149.69,0,0,1,0,0,0,0.427
0.238,0.704,211436,0.698,1ycIhjQ4fQp2WqNFpSDEcX,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,-4.679,0,0.306,177.867,0,0,1,0,0,0,0.61
0.519,0.723,235339,0.341,0vweB7Cfb5txX22ngBLgHJ,0.000753,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,-9.546,0,0.0547,143.884,0,0,1,0,0,0,0.737
0.306,0.768,200160,0.749,4gB5Idv1iw8jgxyEvuwPVA,1.21e-05,0,0,0,1,0,0,0,0,0,0,0,0,0.397,-5.814,1,0.497,119.931,0,0,1,0,0,0,0.605
0.0603,0.485,271907,0.726,4ABua0yuWcpTotImEEJTaw,1.75e-05,0,0,0,0,0,0,1,0,0,0,0,0,0.225,-4.2,1,0.0327,140.781,0,0,1,0,0,0,0.288
0.837,0.665,176471,0.52,6qhqMdb1YfN1jzlOhFfHdH,0.803,0,0,0,0,0,0,0,0,0,0,0,0,0.348,-12.192,1,0.0317,101.958,0,0,1,0,0,0,0.409
0.369,0.74,175579,0.725,5MTDxdXkmRcNHQGoCDDRj9,0.243,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-8.487,1,0.0358,122.012,0,0,1,0,0,0,0.225
0.302,0.797,216000,0.527,63wlUcpD7LiFbBueVQAis7,0.0281,0,0,0,0,0,0,0,0,0,0,1,0,0.124,-8.191,1,0.166,99.993,0,0,1,0,0,0,0.125
0.014,0.844,194980,0.641,6V20oVETqPBJ4suIEoEkIY,3.27e-06,0,0,0,0,0,0,0,0,0,1,0,0,0.289,-4.893,0,0.363,156.928,0,0,1,0,0,0,0.213
0.003,0.624,273982,0.935,4eZUZRpgqQVtQsvaEHtxti,1.32e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.171,-4.157,1,0.0455,125.008,0,0,1,0,0,0,0.935
0.137,0.769,156326,0.764,3sVuWmggRqfAK3qk7OIEAz,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.088,-4.709,1,0.181,88.06,0,0,1,0,0,0,0.846
0.0515,0.889,159387,0.641,0bBd6K5X4W7t9GyXcaVOA7,2.75e-05,0,0,0,0,0,0,0,0,1,0,0,0,0.19,-4.494,1,0.0668,87.99,0,0,1,0,0,0,0.588
0.314,0.43,193427,0.734,5IhtQJt44TmqHvqXrZpYAq,0.000286,0,0,0,0,0,0,0,0,0,0,1,0,0.0808,-10.043,0,0.102,133.992,0,0,1,0,0,0,0.0634
0.00569,0.645,262536,0.738,35znJMAm3GhjLwY9o3KiSG,0.897,0,0,0,0,0,0,0,0,0,0,0,0,0.216,-6.236,1,0.0332,110.207,0,0,1,0,0,0,0.558
0.798,0.773,237678,0.475,6c6DEpGAvs1rzJkCp1ej8T,0.589,0,0,0,0,0,0,0,1,0,0,0,0,0.112,-8.773,1,0.0501,90.835,0,0,1,0,0,0,0.203
0.345,0.424,245375,0.546,4BZufKgQKJNUEd4NNYHc63,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,-6.953,0,0.0544,110.034,0,0,1,0,0,0,0.544
0.285,0.59,217840,0.908,1GRiBe0kNCNYpjwCHIyynI,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.36,-3.789,1,0.084,160.028,0,0,1,0,0,0,0.874
0.535,0.416,296388,0.634,5zp4hfK7UcGn9EHhcP6bDE,0.0406,0,0,0,0,0,0,0,0,0,0,1,0,0.0959,-8.917,1,0.0615,167.267,0,0,1,0,0,0,0.785
0.294,0.552,202067,0.698,2dwoqUYTy6SOy1dFqcTndC,0.000103,0,0,0,0,0,0,0,0,0,1,0,0,0.0905,-4.817,1,0.0306,90.006,0,0,1,0,0,0,0.6
0.0151,0.693,228267,0.678,6oJ6le65B3SEqPwMRNXWjY,5.71e-06,0,0,0,0,0,0,0,0,0,1,0,0,0.101,-7.159,1,0.0324,103.952,0,0,1,0,0,0,0.404
0.172,0.402,268000,0.587,3sgQqearnvzGKqXLgA49ff,0.0025,0,0,0,0,0,0,0,0,0,0,1,0,0.23,-11.172,0,0.166,120.034,0,0,1,0,0,0,0.102
0.0326,0.657,217413,0.674,2j79NtwxoWDmkiH4MGwdLq,1.88e-05,1,0,0,0,0,0,0,0,0,0,0,0,0.0947,-5.273,1,0.0319,106.005,0,0,1,0,0,0,0.336
0.117,0.529,293027,0.67,3DrjZArsPsoqbLzUZZV1Id,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.334,-4.663,1,0.0303,141.893,0,0,1,0,0,0,0.286
0.000189,0.524,316385,0.937,6OHdACPsqiigqRCy0VsIY6,0.00696,0,0,1,0,0,0,0,0,0,0,0,0,0.121,-5.201,1,0.0607,116.977,0,0,1,0,0,0,0.394
0.047,0.682,237240,0.744,627ZKn3BoKHQ7BleTgt3UY,2.58e-05,0,0,0,0,0,0,1,0,0,0,0,0,0.0828,-8.038,1,0.0365,118.173,0,0,1,0,0,0,0.688
0.0802,0.622,174968,0.679,3TciLI5wo7RddPtAFhiU9V,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.112,-6.183,0,0.29,160.059,0,0,1,0,0,0,0.418
6.77e-06,0.254,282880,0.929,46wMCxSguASbKzxmcgPZB7,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0.176,-6.652,0,0.0527,140.271,0,0,1,0,0,0,0.563
0.861,0.425,259280,0.372,4ckQIgBy1gVeevf7UAereE,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0.0733,-10.92,1,0.03,79.456,0,0,1,0,0,0,0.292
0.28,0.848,338203,0.511,16uBpYr9yKMBHSHldRMF0K,0.607,0,0,0,1,0,0,0,0,0,0,0,0,0.0868,-8.84,1,0.292,124.001,0,0,1,0,0,0,0.273
0.113,0.605,158693,0.868,7mpoOB5YMpPnbllsALgSfr,3.79e-05,0,0,0,0,0,0,0,0,1,0,0,0,0.305,-5.802,1,0.317,147.937,0,0,1,0,0,0,0.517
0.145,0.291,215920,0.4,75p6fgACKYIyIhsoG411SZ,1.86e-05,0,0,0,1,0,0,0,0,0,0,0,0,0.259,-10.615,1,0.0306,83.112,0,0,0,0,0,0,0.0935
0.472,0.335,208000,0.33,3i2Q3cFdFzJ39nV9sAt3Pc,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.164,-8.302,1,0.031,75.07,0,0,1,0,0,0,0.04
0.787,0.633,309394,0.196,2gvTXE6VWSpg8eVBlK8eqE,0.88,0,0,0,0,0,0,0,0,1,0,0,0,0.101,-20.792,1,0.049,89.987,0,0,1,0,0,0,0.037
0.0077,0.69,187027,0.714,4lJNen4SMTIJMahALc3DcB,7.23e-05,0,0,0,0,0,0,0,0,1,0,0,0,0.191,-5.948,1,0.0338,112.009,0,0,1,0,0,0,0.489
0.539,0.754,146720,0.724,18bum1uNxoHQ8WwbOlMY9Z,0.0326,0,0,0,0,0,0,0,0,0,1,0,0,0.112,-7.282,0,0.103,143.548,0,0,1,0,0,0,0.655
0.0956,0.68,173266,0.821,2Sy2oGjP5RYB4cLVoDU0Gz,0.00315,0,0,0,0,0,0,0,0,0,0,0,0,0.0826,-3.77,1,0.041,105.986,0,0,1,0,0,0,0.571
0.846,0.661,463227,0.315,3VUwNDO9rjD6DdEZVqH610,0.831,0,0,0,0,0,0,0,1,0,0,0,0,0.0906,-13.194,1,0.0273,115.013,0,0,1,0,0,0,0.0849
0.0153,0.517,222147,0.813,54K7AZoGpQklpygKrxZlKN,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.106,-6.325,1,0.0558,83.005,0,0,1,0,0,0,0.444
0.0186,0.486,313253,0.586,4HmUiFK5bCcKR188c63FIJ,0.019,0,0,0,1,0,0,0,0,0,0,0,0,0.0496,-7.493,0,0.0396,177.802,0,0,1,0,0,0,0.321
0.702,0.391,131272,0.396,7MiZjKawmXTsTNePyTfPyL,0.405,1,0,0,0,0,0,0,0,0,0,0,0,0.315,-8.621,0,0.189,99.112,0,0,0,1,0,0,0.199
0.158,0.8,140012,0.66,4NexTaCZZ7Ehnf03A6SVjt,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-4.903,1,0.158,117.923,0,0,1,0,0,0,0.634
0.000331,0.275,230507,0.913,2HeZ83vUcp2nQqvSlsWMC8,0.752,0,1,0,0,0,0,0,0,0,0,0,0,0.34,-5.114,0,0.162,137.765,0,1,0,0,0,0,0.309
0.00049,0.628,318307,0.782,4tO93FtEpqdVA0b9RXK4xI,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0.117,-8.225,1,0.0429,115.0,0,0,1,0,0,0,0.0691
6.29e-05,0.511,334745,0.943,7fuqAeOWGuAIOPbC5StRh9,0.188,0,0,0,0,0,0,0,0,0,0,1,0,0.484,-5.447,1,0.0882,139.997,0,0,1,0,0,0,0.32
0.203,0.605,275347,0.726,4KScM5GlY3D0xoPtydnXrQ,4.41e-05,0,0,1,0,0,0,0,0,0,0,0,0,0.0737,-6.621,1,0.205,171.73,0,0,1,0,0,0,0.771
0.815,0.601,242860,0.499,3uSwz1gv799BQhkqgIgfSz,0.712,0,0,0,0,0,0,0,1,0,0,0,0,0.109,-11.131,1,0.0343,96.981,0,0,1,0,0,0,0.531
0.197,0.497,269469,0.407,5cB0bovfcEjmgtSFguaY2j,5.57e-05,0,0,1,0,0,0,0,0,0,0,0,0,0.133,-10.786,0,0.0519,110.253,0,0,1,0,0,0,0.245
1.74e-05,0.489,199187,0.988,2VQGwuPW5yKa4CximuFlQh,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0.332,-2.685,0,0.16,112.518,0,0,1,0,0,0,0.302
0.928,0.567,231649,0.509,7Js278ET3O52ymQd8LU5bq,0.933,0,0,0,0,0,0,1,0,0,0,0,0,0.124,-12.539,1,0.0428,97.04,0,0,1,0,0,0,0.0869
0.24,0.685,173343,0.648,1HoGkeN14Cyp785WuJtW02,0.912,0,0,0,0,0,0,0,0,1,0,0,0,0.113,-8.868,1,0.0312,125.979,0,0,1,0,0,0,0.0969
8.31e-06,0.412,252617,0.957,3sstQegc7AaQqP20x2TrL0,0.00172,0,0,0,0,0,0,0,0,0,0,0,0,0.281,-3.267,1,0.0664,149.989,0,0,1,0,0,0,0.349
0.535,0.68,244510,0.772,7vqUr6K2Js9Paq4kdNSOm6,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,0.147,-5.995,1,0.0416,105.005,0,0,1,0,0,0,0.376
0.0474,0.688,210573,0.909,6HTwoo4dUOvePNqMsTarPA,1.35e-06,0,0,0,0,0,0,0,0,0,1,0,0,0.0674,-1.992,1,0.0624,97.097,0,0,1,0,0,0,0.702
0.00495,0.423,254467,0.73,1soxUgYIZb1qx1c7o1Lc7z,1.13e-05,0,0,0,0,0,0,0,0,0,0,1,0,0.238,-5.566,1,0.032,205.972,0,0,1,0,0,0,0.66
0.00815,0.688,164580,0.647,25zlnOAzbVoOzIeXSvQFf1,1.65e-05,0,0,0,1,0,0,0,0,0,0,0,0,0.095,-7.258,1,0.19,88.834,0,0,1,0,0,0,0.195
0.192,0.564,234274,0.567,44HwerWFM8qbpcDL6nJ0xS,0.00807,0,0,0,0,0,0,0,0,0,0,0,0,0.357,-8.58,1,0.0254,83.614,0,0,1,0,0,0,0.593
0.00225,0.503,226147,0.994,0dV79XvxIl9godBsFty67L,0.801,0,0,0,0,0,0,0,0,0,0,1,0,0.221,-3.307,0,0.186,150.021,0,0,1,0,0,0,0.226
0.0903,0.781,207333,0.645,3nfICwo20uiFdEGzgNUSrG,1.58e-06,1,0,0,0,0,0,0,0,0,0,0,0,0.226,-4.136,0,0.0399,128.007,0,0,1,0,0,0,0.803
0.508,0.588,224867,0.684,4xInIiKipU1mtUogJ3ZdYr,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.141,-5.154,1,0.0288,85.997,0,0,1,0,0,0,0.121
6.17e-05,0.403,238547,0.943,75Pf9KKZzzTl7YmA16I3FX,0.0238,0,0,0,0,0,0,0,0,1,0,0,0,0.168,-11.064,1,0.0701,179.973,0,0,1,0,0,0,0.214
0.282,0.536,301987,0.65,5FIp4LrsffxiHLhmmpCbCx,1.16e-06,0,0,0,1,0,0,0,0,0,0,0,0,0.0876,-5.603,1,0.0337,147.93,0,0,1,0,0,0,0.288
6.28e-06,0.497,254787,0.962,0e4wJqC4fthZp6yUCUaCmh,0.0475,0,0,0,0,0,0,1,0,0,0,0,0,0.357,-3.414,1,0.126,123.013,0,0,1,0,0,0,0.244
0.224,0.612,207040,0.791,5zGqTc1WQUe8XqqdnrpKTV,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.112,-3.519,1,0.0291,133.977,0,0,1,0,0,0,0.786
0.0507,0.497,193133,0.701,7Lmwj2fe8MpGXypOuLGO2C,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.103,-5.996,1,0.0306,172.126,0,0,1,0,0,0,0.376
0.0284,0.514,200040,0.659,2wqXQjOmQ9KoBm9Ssgt4Fo,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.266,-6.142,1,0.0309,76.483,0,0,1,0,0,0,0.463
0.0924,0.629,278907,0.748,6RMhGW31lycj4UqKsLIJyr,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0449,-6.3,1,0.0406,111.067,0,0,1,0,0,0,0.437
0.0323,0.888,215800,0.901,3jHg6QE70y2FTdnsxSrCbv,0.00955,0,1,0,0,0,0,0,0,0,0,0,0,0.357,-4.023,0,0.079,121.997,0,0,1,0,0,0,0.65
0.0274,0.739,295839,0.669,0Tnt1pxkoNdX1ZWkRTW8f6,0.00464,0,0,0,0,0,0,1,0,0,0,0,0,0.123,-8.79,1,0.0386,128.26,0,0,1,0,0,0,0.547
0.369,0.402,181964,0.525,3Y8syfyA66oauE9NkQIGwe,0.00389,1,0,0,0,0,0,0,0,0,0,0,0,0.191,-10.439,0,0.201,195.737,0,0,1,0,0,0,0.791
0.861,0.595,185280,0.461,112GY487AYZ0Q0zB9KYv3x,0.00678,0,0,0,0,0,0,0,0,0,0,1,0,0.143,-9.311,0,0.07,85.171,0,0,1,0,0,0,0.767
0.000596,0.397,303787,0.929,0qoznAGKZOBgne7MiycPPc,0.000541,0,0,0,1,0,0,0,0,0,0,0,0,0.315,-4.511,1,0.116,149.936,0,0,1,0,0,0,0.116
0.148,0.877,96041,0.656,7kFMvM2gUzVeW2ZlkKRhzu,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.16,-5.823,1,0.417,139.883,0,0,1,0,0,0,0.535
4.4e-05,0.362,266015,0.974,4MbJlBkNTEXGJ0sL8U5ABN,0.0149,1,0,0,0,0,0,0,0,0,0,0,0,0.231,-4.481,0,0.105,199.999,0,0,1,0,0,0,0.521
0.176,0.747,181661,0.622,4K06PO78fW4mnBVenxGNob,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.151,-5.825,1,0.0838,159.93,0,0,1,0,0,0,0.57
0.0923,0.731,222733,0.293,2DyOeiu42RDou7a8bAK7o0,0.009,0,0,0,0,0,0,0,0,0,1,0,0,0.121,-9.382,1,0.0336,137.924,0,0,1,0,0,0,0.221
0.00782,0.787,202313,0.669,2FVpOsjT1iquZ3SpCjZ9Ne,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0.123,-4.333,0,0.0428,104.994,0,0,1,0,0,0,0.57
0.268,0.421,228840,0.476,0p1BcEcYVO3uk4KDf3gzkY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816,-7.692,1,0.0298,169.784,0,0,1,0,0,0,0.3
0.0286,0.617,205560,0.839,20DfkHC5grnKNJCzZQB6KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-2.849,0,0.0655,128.91,0,0,1,0,0,0,0.741
0.291,0.701,160212,0.65,0ada5XsQGLPUVbmTCkAP49,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.112,-6.313,1,0.104,90.003,0,0,1,0,0,0,0.647
0.000565,0.421,344799,0.984,3LuCXxrytnHzIldoHQXbgt,0.0943,0,0,0,0,0,0,0,0,0,1,0,0,0.0528,-3.207,0,0.144,118.328,0,0,1,0,0,0,0.313
0.000227,0.458,338748,0.965,6sKD7OL6nPhkY8VcQuYdai,8.62e-05,0,0,0,0,0,1,0,0,0,0,0,0,0.196,-7.605,0,0.143,135.048,0,0,1,0,0,0,0.0709
0.487,0.48,213333,0.602,5rZlwNFl01HqLWBQGryKSm,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0848,-6.335,0,0.368,179.798,0,0,1,0,0,0,0.269
0.0154,0.731,197701,0.549,6GwtJzM3yffZ4FJ39QuUcE,9.12e-06,0,0,0,0,0,0,0,1,0,0,0,0,0.0825,-6.749,0,0.0329,137.915,0,0,1,0,0,0,0.449
0.363,0.718,132587,0.66,2SxR5RitJdsG6wINvJLBSD,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.159,-7.39,1,0.325,142.879,0,0,1,0,0,0,0.659
0.156,0.471,192245,0.819,7EU98YlJjRrKlSjgpzD5kX,8.15e-05,1,0,0,0,0,0,0,0,0,0,0,0,0.0698,-5.035,1,0.045,98.091,0,0,1,0,0,0,0.0773
0.321,0.689,368317,0.68,7s1upm7yr7ZjrzXMwHawtG,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0.0431,-7.196,0,0.0427,100.987,0,0,1,0,0,0,0.646
0.967,0.645,86571,0.114,2U42jVkNgEU6DoM64eFD7i,0.831,0,0,0,0,0,0,0,0,0,0,1,0,0.112,-15.768,1,0.356,78.015,0,0,1,0,0,0,0.191
0.052,0.498,229253,0.916,7DkzLcSXS4KhSvbvIJja3M,1.31e-06,0,0,0,0,0,0,0,0,0,1,0,0,0.0734,-3.728,1,0.0662,115.045,0,0,1,0,0,0,0.352
0.0679,0.562,184444,0.589,192RjH0gN6en7nE6ElN96T,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0684,-7.509,1,0.265,88.903,0,0,0,0,0,0,0.188
1.93e-05,0.275,236670,0.945,4lLWQ8QqCnkLK7RtJ69q6b,0.0629,0,0,0,0,0,0,0,0,1,0,0,0,0.407,-2.749,1,0.105,105.51,0,0,1,0,0,0,0.0862
0.595,0.772,273162,0.745,4p1NHiFP4PfV7eW1183Ej9,0.87,0,0,1,0,0,0,0,0,0,0,0,0,0.117,-10.194,1,0.0405,116.014,0,0,1,0,0,0,0.166
0.000317,0.413,206000,0.965,48oseEsllN8BoGcjMARDyX,0.00217,0,0,0,0,0,0,0,0,0,1,0,0,0.267,-4.556,1,0.202,150.026,0,0,1,0,0,0,0.126
0.0828,0.805,222728,0.806,6c32C8T3KlXrbvWSoD5aON,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.156,-3.589,0,0.0393,110.042,0,0,1,0,0,0,0.682
0.0381,0.944,259346,0.579,2FhEj9lvEIaJihjFprRrGt,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.253,-4.961,1,0.191,135.033,0,0,1,0,0,0,0.769
0.0827,0.567,227504,0.634,45I9HtSVeOQeVN49QgEFel,4.95e-06,0,0,0,1,0,0,0,0,0,0,0,0,0.252,-8.097,1,0.0309,78.021,0,0,1,0,0,0,0.714
0.512,0.493,321640,0.643,3XKbdb9GB6u3hsnUklQTav,2.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.209,-5.19,1,0.0299,144.704,0,0,1,0,0,0,0.3
0.202,0.599,167427,0.807,3ts6xK5GzfMAAriT9AIBmP,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.196,-4.679,1,0.0402,172.017,0,0,1,0,0,0,0.812
0.418,0.595,227427,0.389,5kNe7PE09d6Kvw5pAsx23n,1.39e-06,0,0,0,1,0,0,0,0,0,0,0,0,0.116,-9.245,1,0.0349,166.052,0,0,1,0,0,0,0.4
1.3e-05,0.281,239866,0.942,271q2bXjvyjZCL7wiTQXVk,0.0509,0,0,0,1,0,0,0,0,0,0,0,0,0.4,-6.735,1,0.174,130.891,0,0,1,0,0,0,0.191
0.382,0.593,282813,0.392,1snNAXmmPXCn0dkF9DaPWw,0.000114,0,1,0,0,0,0,0,0,0,0,0,0,0.131,-6.872,0,0.0257,75.065,0,0,1,0,0,0,0.25
0.42,0.677,192800,0.776,2p07VcUwRZ5sru3mJ0JogS,0.000689,0,0,0,0,0,0,1,0,0,0,0,0,0.0954,-5.933,1,0.0386,121.834,0,0,1,0,0,0,0.642
0.0358,0.612,228155,0.628,5Nu5Uyoauauy9LFePYL1Z3,0.00898,0,0,0,1,0,0,0,0,0,0,0,0,0.193,-6.754,1,0.0752,125.043,0,0,1,0,0,0,0.434
0.755,0.355,188505,0.336,7lqyiS447jxNlaMpzsYfkY,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0946,-11.78,0,0.0511,157.932,0,0,1,0,0,0,0.222
0.00211,0.547,304932,0.922,7AkmjII5u3rtaec0240tBw,0.0275,0,0,0,0,0,1,0,0,0,0,0,0,0.112,-6.352,1,0.0986,121.978,0,0,1,0,0,0,0.31
0.285,0.648,234240,0.559,577anBvdqX2NHWVLERO6wb,0.103,0,0,1,0,0,0,0,0,0,0,0,0,0.116,-8.424,0,0.128,113.054,0,0,1,0,0,0,0.159
0.0345,0.66,152080,0.603,2AQrDkF3XiC3xCkAM4OkJx,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.114,-4.9,0,0.0609,172.002,0,0,1,0,0,0,0.786
0.853,0.5,210308,0.308,1DehtVbbTjUQjxGaXd5PnH,0.937,0,0,0,0,0,0,0,0,1,0,0,0,0.174,-14.472,0,0.0615,129.116,0,0,1,0,0,0,0.138
0.000136,0.456,243689,0.944,4TW7ReI5Jzvm3TQ59DWA7v,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0.297,-4.458,1,0.0758,175.026,0,0,1,0,0,0,0.49
0.0501,0.677,180213,0.747,17wECh3CzqeHm48pqm544P,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.053,-3.402,0,0.0738,119.882,0,0,1,0,0,0,0.647
0.00105,0.549,253390,0.92,6F5OGRRIQDc5hF60mcjSTx,3.52e-05,0,0,0,0,0,0,0,0,0,1,0,0,0.0322,-6.046,1,0.0497,101.955,0,0,1,0,0,0,0.41
0.691,0.789,196375,0.435,05GvwwTLLID738BbKN1ze0,0.0418,0,0,0,1,0,0,0,0,0,0,0,0,0.107,-9.506,0,0.149,122.995,0,0,1,0,0,0,0.166
0.00522,0.793,144787,0.462,4g27tVPyGHi38dczFoJZZy,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0.191,-7.495,0,0.119,145.962,0,0,1,0,0,0,0.356
0.000158,0.524,377696,0.955,05eJpA9YX6C25tnJEOgEpH,0.316,0,1,0,0,0,0,0,0,0,0,0,0,0.116,-5.568,1,0.0484,109.998,0,1,0,0,0,0,0.301
2.52e-05,0.538,166575,0.975,4ci5XV2gPtCedFJQkq23Sb,0.00373,0,0,0,1,0,0,0,0,0,0,0,0,0.173,-2.505,1,0.154,90.024,0,0,1,0,0,0,0.149
0.623,0.686,289987,0.678,4SBqydJCEhcroni09XgT2c,0.719,0,1,0,0,0,0,0,0,0,0,0,0,0.0971,-8.063,1,0.0425,105.005,0,0,1,0,0,0,0.338
0.0317,0.883,232065,0.808,3jT2LKH0RSbQ8jIUNFzXm5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.207,-3.158,0,0.183,119.012,0,0,1,0,0,0,0.805
6.08e-05,0.501,207227,0.903,0PoMcX0HyQDLndrGMaFT2z,0.00418,1,0,0,0,0,0,0,0,0,0,0,0,0.153,-4.951,0,0.0496,128.051,0,0,1,0,0,0,0.402
0.0758,0.745,248431,0.561,41MCdlvXOl62B7Kv86Bb1v,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,-4.869,1,0.0807,77.557,0,0,1,0,0,0,0.449
5.56e-06,0.512,242535,0.988,6UyUnoGID5hjDrGZ0FpfzK,0.242,0,0,1,0,0,0,0,0,0,0,0,0,0.32,-3.62,1,0.137,106.478,0,1,0,0,0,0,0.248
0.0957,0.792,181714,0.708,3liqOtIOxObydJiqru2wr8,4.87e-05,0,0,1,0,0,0,0,0,0,0,0,0,0.333,-5.166,1,0.0738,140.074,0,0,1,0,0,0,0.444
