danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,likable
0.703,0.549,0,-9.731,1,0.0295,0.326,0.00256,0.082,0.385,99.985,audio_features,5YVYVuNA44FT2yVxEXOw3r,spotify:track:5YVYVuNA44FT2yVxEXOw3r,https://api.spotify.com/v1/tracks/5YVYVuNA44FT2yVxEXOw3r,https://api.spotify.com/v1/audio-analysis/5YVYVuNA44FT2yVxEXOw3r,199743,5,1
0.481,0.846,2,-3.946,1,0.0422,0.00372,7.81e-06,0.0658,0.536,154.149,audio_features,7m3fyN4mYVxLeYHTgWJiPB,spotify:track:7m3fyN4mYVxLeYHTgWJiPB,https://api.spotify.com/v1/tracks/7m3fyN4mYVxLeYHTgWJiPB,https://api.spotify.com/v1/audio-analysis/7m3fyN4mYVxLeYHTgWJiPB,228360,4,1
0.564,0.737,9,-4.079,1,0.0414,0.0175,0.0,0.054,0.211,104.764,audio_features,2bKhIGdMdcqCqQ2ZhSv5nE,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,https://api.spotify.com/v1/audio-analysis/2bKhIGdMdcqCqQ2ZhSv5nE,220573,4,1
0.457,0.93,2,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,audio_features,6EZDbjz2X5XzgIZCtbsrXh,spotify:track:6EZDbjz2X5XzgIZCtbsrXh,https://api.spotify.com/v1/tracks/6EZDbjz2X5XzgIZCtbsrXh,https://api.spotify.com/v1/audio-analysis/6EZDbjz2X5XzgIZCtbsrXh,309307,4,1
0.553,0.185,7,-11.623,1,0.0279,0.924,1.06e-05,0.131,0.246,98.614,audio_features,4mWpYE80DD9s9fKegB5GOC,spotify:track:4mWpYE80DD9s9fKegB5GOC,https://api.spotify.com/v1/tracks/4mWpYE80DD9s9fKegB5GOC,https://api.spotify.com/v1/audio-analysis/4mWpYE80DD9s9fKegB5GOC,264587,4,1
0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,1
0.405,0.751,5,-3.608,1,0.0392,0.377,0.0,0.0958,0.762,120.807,audio_features,5atlAt28h9xM5wxPspr5MU,spotify:track:5atlAt28h9xM5wxPspr5MU,https://api.spotify.com/v1/tracks/5atlAt28h9xM5wxPspr5MU,https://api.spotify.com/v1/audio-analysis/5atlAt28h9xM5wxPspr5MU,205707,4,1
0.42,0.433,0,-8.373,1,0.031,0.0348,0.0202,0.168,0.295,117.231,audio_features,1bF3goxrIPcdeTrSx7B0o6,spotify:track:1bF3goxrIPcdeTrSx7B0o6,https://api.spotify.com/v1/tracks/1bF3goxrIPcdeTrSx7B0o6,https://api.spotify.com/v1/audio-analysis/1bF3goxrIPcdeTrSx7B0o6,285218,4,1
0.377,0.569,7,-5.702,1,0.0695,0.521,0.0,0.0838,0.51,80.088,audio_features,06QdJtEtHOckzHhq5EbTfo,spotify:track:06QdJtEtHOckzHhq5EbTfo,https://api.spotify.com/v1/tracks/06QdJtEtHOckzHhq5EbTfo,https://api.spotify.com/v1/audio-analysis/06QdJtEtHOckzHhq5EbTfo,356307,4,1
0.517,0.492,5,-8.051,1,0.0272,0.0275,3.2e-05,0.0873,0.455,138.579,audio_features,6b5rA9rthDbZDOQp9UbOgl,spotify:track:6b5rA9rthDbZDOQp9UbOgl,https://api.spotify.com/v1/tracks/6b5rA9rthDbZDOQp9UbOgl,https://api.spotify.com/v1/audio-analysis/6b5rA9rthDbZDOQp9UbOgl,245173,4,1
0.734,0.401,8,-7.484,1,0.0389,0.37,2.22e-06,0.11,0.677,113.969,audio_features,6xEgJMV5NALIfFJkFdvsrN,spotify:track:6xEgJMV5NALIfFJkFdvsrN,https://api.spotify.com/v1/tracks/6xEgJMV5NALIfFJkFdvsrN,https://api.spotify.com/v1/audio-analysis/6xEgJMV5NALIfFJkFdvsrN,174160,4,1
0.602,0.201,4,-17.024,1,0.0363,0.915,8.28e-05,0.0952,0.385,95.345,audio_features,5OiaAaIMYlCZONyDBxqk4G,spotify:track:5OiaAaIMYlCZONyDBxqk4G,https://api.spotify.com/v1/tracks/5OiaAaIMYlCZONyDBxqk4G,https://api.spotify.com/v1/audio-analysis/5OiaAaIMYlCZONyDBxqk4G,188800,4,1
0.512,0.948,1,-7.923,1,0.0439,0.126,0.0122,0.112,0.607,88.556,audio_features,2BBb3UMJBNlofpC25pbSp4,spotify:track:2BBb3UMJBNlofpC25pbSp4,https://api.spotify.com/v1/tracks/2BBb3UMJBNlofpC25pbSp4,https://api.spotify.com/v1/audio-analysis/2BBb3UMJBNlofpC25pbSp4,193240,4,1
0.212,0.245,8,-16.939,1,0.0455,0.875,0.00527,0.406,0.178,88.426,audio_features,62aEe7mLn8wdWr0o26shwx,spotify:track:62aEe7mLn8wdWr0o26shwx,https://api.spotify.com/v1/tracks/62aEe7mLn8wdWr0o26shwx,https://api.spotify.com/v1/audio-analysis/62aEe7mLn8wdWr0o26shwx,648827,3,1
0.504,0.682,9,-5.702,1,0.0332,0.0002,0.00205,0.147,0.207,123.848,audio_features,43E0f1S0rOGCo6YYRYHjHP,spotify:track:43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/tracks/43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/audio-analysis/43E0f1S0rOGCo6YYRYHjHP,308347,4,1
0.254,0.928,9,-5.885,0,0.318,0.487,1.33e-05,0.112,0.327,189.451,audio_features,1QesQ27kCWYTYuXJi8SApS,spotify:track:1QesQ27kCWYTYuXJi8SApS,https://api.spotify.com/v1/tracks/1QesQ27kCWYTYuXJi8SApS,https://api.spotify.com/v1/audio-analysis/1QesQ27kCWYTYuXJi8SApS,206400,4,1
0.612,0.938,11,-4.463,1,0.0623,0.00054,0.0,0.368,0.612,100.04,audio_features,0IwP4xY3wS0uiGxgqGXgIN,spotify:track:0IwP4xY3wS0uiGxgqGXgIN,https://api.spotify.com/v1/tracks/0IwP4xY3wS0uiGxgqGXgIN,https://api.spotify.com/v1/audio-analysis/0IwP4xY3wS0uiGxgqGXgIN,224674,4,1
0.424,0.197,2,-12.381,1,0.0302,0.812,0.0114,0.112,0.094,99.626,audio_features,6EdnX4fu6jAY65VmOHFhOk,spotify:track:6EdnX4fu6jAY65VmOHFhOk,https://api.spotify.com/v1/tracks/6EdnX4fu6jAY65VmOHFhOk,https://api.spotify.com/v1/audio-analysis/6EdnX4fu6jAY65VmOHFhOk,187242,4,1
0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83,audio_features,22TntnVO3lQNDR5nsvxGRs,spotify:track:22TntnVO3lQNDR5nsvxGRs,https://api.spotify.com/v1/tracks/22TntnVO3lQNDR5nsvxGRs,https://api.spotify.com/v1/audio-analysis/22TntnVO3lQNDR5nsvxGRs,422147,3,1
0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,audio_features,1FMm3wG5WOhi7js35KR7Ea,spotify:track:1FMm3wG5WOhi7js35KR7Ea,https://api.spotify.com/v1/tracks/1FMm3wG5WOhi7js35KR7Ea,https://api.spotify.com/v1/audio-analysis/1FMm3wG5WOhi7js35KR7Ea,177827,4,1
0.519,0.288,2,-8.026,1,0.0353,0.901,4.23e-05,0.106,0.319,127.931,audio_features,2iQ3Cq8nsYSoREHfAmCpnc,spotify:track:2iQ3Cq8nsYSoREHfAmCpnc,https://api.spotify.com/v1/tracks/2iQ3Cq8nsYSoREHfAmCpnc,https://api.spotify.com/v1/audio-analysis/2iQ3Cq8nsYSoREHfAmCpnc,182357,3,1
0.477,0.519,2,-12.461,1,0.0358,0.328,0.748,0.0949,0.102,175.094,audio_features,7bhI6rnvaVw8qgZPn32qE0,spotify:track:7bhI6rnvaVw8qgZPn32qE0,https://api.spotify.com/v1/tracks/7bhI6rnvaVw8qgZPn32qE0,https://api.spotify.com/v1/audio-analysis/7bhI6rnvaVw8qgZPn32qE0,310693,4,1
0.435,0.567,4,-8.823,1,0.0492,0.0679,4.52e-05,0.0952,0.216,137.312,audio_features,69bVsJ4DyvkTcUVRodbipO,spotify:track:69bVsJ4DyvkTcUVRodbipO,https://api.spotify.com/v1/tracks/69bVsJ4DyvkTcUVRodbipO,https://api.spotify.com/v1/audio-analysis/69bVsJ4DyvkTcUVRodbipO,263920,4,1
0.603,0.6,4,-9.24,1,0.0339,0.123,0.00168,0.0974,0.159,139.856,audio_features,2cMqgf2xZ6cMc0IyBHCl8x,spotify:track:2cMqgf2xZ6cMc0IyBHCl8x,https://api.spotify.com/v1/tracks/2cMqgf2xZ6cMc0IyBHCl8x,https://api.spotify.com/v1/audio-analysis/2cMqgf2xZ6cMc0IyBHCl8x,221147,4,1
0.617,0.749,2,-6.494,1,0.0591,0.0124,0.0431,0.0626,0.822,113.483,audio_features,046knfAIKyTtsNHm88Xgh7,spotify:track:046knfAIKyTtsNHm88Xgh7,https://api.spotify.com/v1/tracks/046knfAIKyTtsNHm88Xgh7,https://api.spotify.com/v1/audio-analysis/046knfAIKyTtsNHm88Xgh7,232600,4,1
0.575,0.971,8,-3.261,1,0.11,0.425,3.4e-06,0.105,0.764,106.052,audio_features,3ZUMC5OazTA8QtLpdlPdz9,spotify:track:3ZUMC5OazTA8QtLpdlPdz9,https://api.spotify.com/v1/tracks/3ZUMC5OazTA8QtLpdlPdz9,https://api.spotify.com/v1/audio-analysis/3ZUMC5OazTA8QtLpdlPdz9,175080,4,1
0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148,4,1
0.419,0.803,11,-5.498,1,0.246,0.032,3.7e-05,0.206,0.764,86.958,audio_features,104pmtTQOlmW8Zt2BipGKH,spotify:track:104pmtTQOlmW8Zt2BipGKH,https://api.spotify.com/v1/tracks/104pmtTQOlmW8Zt2BipGKH,https://api.spotify.com/v1/audio-analysis/104pmtTQOlmW8Zt2BipGKH,160067,4,1
0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,audio_features,5ykbOijJEfRhuo2Td1m0Qd,spotify:track:5ykbOijJEfRhuo2Td1m0Qd,https://api.spotify.com/v1/tracks/5ykbOijJEfRhuo2Td1m0Qd,https://api.spotify.com/v1/audio-analysis/5ykbOijJEfRhuo2Td1m0Qd,256307,4,1
0.751,0.528,11,-9.582,1,0.0865,0.769,4.9e-06,0.0782,0.326,126.013,audio_features,01qIefOW1UdSDS1mHoSZ3x,spotify:track:01qIefOW1UdSDS1mHoSZ3x,https://api.spotify.com/v1/tracks/01qIefOW1UdSDS1mHoSZ3x,https://api.spotify.com/v1/audio-analysis/01qIefOW1UdSDS1mHoSZ3x,206635,4,1
0.679,0.49,2,-8.275,1,0.03,0.106,0.357,0.111,0.615,81.494,audio_features,5vBrB1l5KpUnQydnfFFacZ,spotify:track:5vBrB1l5KpUnQydnfFFacZ,https://api.spotify.com/v1/tracks/5vBrB1l5KpUnQydnfFFacZ,https://api.spotify.com/v1/audio-analysis/5vBrB1l5KpUnQydnfFFacZ,246065,4,1
0.656,0.0888,9,-12.33,0,0.0428,0.943,0.000129,0.117,0.576,131.611,audio_features,4jzzeMDQM73zElFLLoevPs,spotify:track:4jzzeMDQM73zElFLLoevPs,https://api.spotify.com/v1/tracks/4jzzeMDQM73zElFLLoevPs,https://api.spotify.com/v1/audio-analysis/4jzzeMDQM73zElFLLoevPs,120000,3,1
0.481,0.164,2,-17.201,1,0.0391,0.916,0.145,0.16,0.405,130.229,audio_features,2fpfApt0LZiOWybYfRVXTB,spotify:track:2fpfApt0LZiOWybYfRVXTB,https://api.spotify.com/v1/tracks/2fpfApt0LZiOWybYfRVXTB,https://api.spotify.com/v1/audio-analysis/2fpfApt0LZiOWybYfRVXTB,143966,4,1
0.587,0.736,9,-5.824,1,0.0948,0.015,8.81e-05,0.148,0.177,99.614,audio_features,01DidSmPasiXdPhDVuaULL,spotify:track:01DidSmPasiXdPhDVuaULL,https://api.spotify.com/v1/tracks/01DidSmPasiXdPhDVuaULL,https://api.spotify.com/v1/audio-analysis/01DidSmPasiXdPhDVuaULL,237481,4,1
0.51,0.643,0,-6.546,0,0.0385,0.438,5.81e-06,0.104,0.318,129.137,audio_features,01iHGDpdYJBxfkiKjc0chw,spotify:track:01iHGDpdYJBxfkiKjc0chw,https://api.spotify.com/v1/tracks/01iHGDpdYJBxfkiKjc0chw,https://api.spotify.com/v1/audio-analysis/01iHGDpdYJBxfkiKjc0chw,382790,4,1
0.719,0.718,11,-5.482,1,0.0426,0.331,4.39e-05,0.107,0.91,113.965,audio_features,28eTONaWJyd0Jbnkb7xaDO,spotify:track:28eTONaWJyd0Jbnkb7xaDO,https://api.spotify.com/v1/tracks/28eTONaWJyd0Jbnkb7xaDO,https://api.spotify.com/v1/audio-analysis/28eTONaWJyd0Jbnkb7xaDO,223840,4,1
0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4,1
0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,213107,4,1
0.714,0.457,8,-7.376,1,0.0392,0.432,0.000176,0.0785,0.509,86.004,audio_features,6lv5xJNWI2fYwjrPG4KFSe,spotify:track:6lv5xJNWI2fYwjrPG4KFSe,https://api.spotify.com/v1/tracks/6lv5xJNWI2fYwjrPG4KFSe,https://api.spotify.com/v1/audio-analysis/6lv5xJNWI2fYwjrPG4KFSe,214373,4,1
0.57,0.865,8,-4.518,1,0.0472,0.00205,0.0,0.404,0.691,110.01,audio_features,6od5hFv9IT5JHc7NEF9HRv,spotify:track:6od5hFv9IT5JHc7NEF9HRv,https://api.spotify.com/v1/tracks/6od5hFv9IT5JHc7NEF9HRv,https://api.spotify.com/v1/audio-analysis/6od5hFv9IT5JHc7NEF9HRv,178600,4,1
0.537,0.588,0,-11.833,1,0.0347,0.536,0.887,0.41,0.351,148.636,audio_features,4VmY6eAwIcKuS6FWLP0sW3,spotify:track:4VmY6eAwIcKuS6FWLP0sW3,https://api.spotify.com/v1/tracks/4VmY6eAwIcKuS6FWLP0sW3,https://api.spotify.com/v1/audio-analysis/4VmY6eAwIcKuS6FWLP0sW3,247853,4,1
0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,audio_features,75nZ4W6quZhI55LKiqCXWh,spotify:track:75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/tracks/75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/audio-analysis/75nZ4W6quZhI55LKiqCXWh,280795,4,1
0.327,0.412,0,-8.511,1,0.029,0.489,7.72e-06,0.308,0.173,86.419,audio_features,2tRxW2A9eyYmHv3JihIikW,spotify:track:2tRxW2A9eyYmHv3JihIikW,https://api.spotify.com/v1/tracks/2tRxW2A9eyYmHv3JihIikW,https://api.spotify.com/v1/audio-analysis/2tRxW2A9eyYmHv3JihIikW,262200,4,1
0.747,0.643,9,-6.068,1,0.0501,0.119,0.0,0.109,0.781,125.073,audio_features,24ZgaIczi6oKcyTZw4koOL,spotify:track:24ZgaIczi6oKcyTZw4koOL,https://api.spotify.com/v1/tracks/24ZgaIczi6oKcyTZw4koOL,https://api.spotify.com/v1/audio-analysis/24ZgaIczi6oKcyTZw4koOL,233347,4,1
0.328,0.867,4,-5.53,1,0.0812,0.00548,4.33e-06,0.103,0.336,145.25,audio_features,0tCJ4iU48j9B6xMjXx35Ht,spotify:track:0tCJ4iU48j9B6xMjXx35Ht,https://api.spotify.com/v1/tracks/0tCJ4iU48j9B6xMjXx35Ht,https://api.spotify.com/v1/audio-analysis/0tCJ4iU48j9B6xMjXx35Ht,264677,4,1
0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,audio_features,7HNpXPaTcX5CoNBjTAEWBr,spotify:track:7HNpXPaTcX5CoNBjTAEWBr,https://api.spotify.com/v1/tracks/7HNpXPaTcX5CoNBjTAEWBr,https://api.spotify.com/v1/audio-analysis/7HNpXPaTcX5CoNBjTAEWBr,241053,4,1
0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.929,audio_features,4M95NNc1q3tjCpQQyZneU2,spotify:track:4M95NNc1q3tjCpQQyZneU2,https://api.spotify.com/v1/tracks/4M95NNc1q3tjCpQQyZneU2,https://api.spotify.com/v1/audio-analysis/4M95NNc1q3tjCpQQyZneU2,199413,4,1
0.452,0.716,1,-5.141,1,0.0313,0.0347,7.85e-06,0.294,0.317,174.037,audio_features,3PvzvltQZLIKk9YgoMP3Yq,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,https://api.spotify.com/v1/tracks/3PvzvltQZLIKk9YgoMP3Yq,https://api.spotify.com/v1/audio-analysis/3PvzvltQZLIKk9YgoMP3Yq,190160,4,1
0.508,0.577,9,-7.506,1,0.0449,0.00548,0.00135,0.119,0.432,149.799,audio_features,1bXNwZgYyi3dQ3fFl3jr4T,spotify:track:1bXNwZgYyi3dQ3fFl3jr4T,https://api.spotify.com/v1/tracks/1bXNwZgYyi3dQ3fFl3jr4T,https://api.spotify.com/v1/audio-analysis/1bXNwZgYyi3dQ3fFl3jr4T,206520,4,1
0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,audio_features,5qEn8c0MBzyRKgQq91Vevi,spotify:track:5qEn8c0MBzyRKgQq91Vevi,https://api.spotify.com/v1/tracks/5qEn8c0MBzyRKgQq91Vevi,https://api.spotify.com/v1/audio-analysis/5qEn8c0MBzyRKgQq91Vevi,209386,4,1
0.316,0.594,1,-10.527,1,0.0309,0.65,0.00235,0.115,0.445,176.642,audio_features,2pHzwdURMVioHuJXzcxDea,spotify:track:2pHzwdURMVioHuJXzcxDea,https://api.spotify.com/v1/tracks/2pHzwdURMVioHuJXzcxDea,https://api.spotify.com/v1/audio-analysis/2pHzwdURMVioHuJXzcxDea,183051,4,1
0.662,0.67,2,-5.504,1,0.027,0.0022,0.0,0.203,0.352,119.977,audio_features,3cvNxYnBgh6ystYLC6NQTT,spotify:track:3cvNxYnBgh6ystYLC6NQTT,https://api.spotify.com/v1/tracks/3cvNxYnBgh6ystYLC6NQTT,https://api.spotify.com/v1/audio-analysis/3cvNxYnBgh6ystYLC6NQTT,225400,4,1
0.423,0.797,0,-4.659,1,0.124,0.177,0.0,0.137,0.592,82.617,audio_features,1lguQJjlNrIOoOylYVZN3M,spotify:track:1lguQJjlNrIOoOylYVZN3M,https://api.spotify.com/v1/tracks/1lguQJjlNrIOoOylYVZN3M,https://api.spotify.com/v1/audio-analysis/1lguQJjlNrIOoOylYVZN3M,297760,4,1
0.54,0.62,0,-8.147,1,0.0415,0.115,0.0123,0.12,0.354,163.762,audio_features,2JTBNz8VZx7i38pcPROWuz,spotify:track:2JTBNz8VZx7i38pcPROWuz,https://api.spotify.com/v1/tracks/2JTBNz8VZx7i38pcPROWuz,https://api.spotify.com/v1/audio-analysis/2JTBNz8VZx7i38pcPROWuz,244427,4,1
0.603,0.562,4,-7.66,1,0.0381,0.549,0.0,0.225,0.592,116.02,audio_features,3E3I7DBGCIsIgT1a1UJEFK,spotify:track:3E3I7DBGCIsIgT1a1UJEFK,https://api.spotify.com/v1/tracks/3E3I7DBGCIsIgT1a1UJEFK,https://api.spotify.com/v1/audio-analysis/3E3I7DBGCIsIgT1a1UJEFK,384250,4,1
0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,audio_features,7CFfqRW50ffULvBv7lfIIg,spotify:track:7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/tracks/7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/audio-analysis/7CFfqRW50ffULvBv7lfIIg,135878,4,1
0.783,0.629,5,-6.152,0,0.0607,0.231,0.000536,0.0881,0.7,111.978,audio_features,7FxzgizJRGTQ3fxUqfvljg,spotify:track:7FxzgizJRGTQ3fxUqfvljg,https://api.spotify.com/v1/tracks/7FxzgizJRGTQ3fxUqfvljg,https://api.spotify.com/v1/audio-analysis/7FxzgizJRGTQ3fxUqfvljg,207307,4,1
0.501,0.784,0,-7.089,1,0.0334,0.529,0.0766,0.131,0.34,113.643,audio_features,69XEXAbJTZwFfVz7ayfg3I,spotify:track:69XEXAbJTZwFfVz7ayfg3I,https://api.spotify.com/v1/tracks/69XEXAbJTZwFfVz7ayfg3I,https://api.spotify.com/v1/audio-analysis/69XEXAbJTZwFfVz7ayfg3I,223933,4,1
0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,audio_features,37y7iDayfwm3WXn5BiAoRk,spotify:track:37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk,173104,4,1
0.626,0.539,9,-8.372,1,0.0288,0.58,0.0,0.309,0.539,113.702,audio_features,5AmPClBlU5sK45i6kMSngt,spotify:track:5AmPClBlU5sK45i6kMSngt,https://api.spotify.com/v1/tracks/5AmPClBlU5sK45i6kMSngt,https://api.spotify.com/v1/audio-analysis/5AmPClBlU5sK45i6kMSngt,128200,4,1
0.658,0.296,2,-10.584,1,0.0293,0.872,0.0,0.114,0.311,103.975,audio_features,0THbsvMRmCHpFT3YLX301c,spotify:track:0THbsvMRmCHpFT3YLX301c,https://api.spotify.com/v1/tracks/0THbsvMRmCHpFT3YLX301c,https://api.spotify.com/v1/audio-analysis/0THbsvMRmCHpFT3YLX301c,232813,4,1
0.668,0.491,0,-8.997,0,0.111,0.0558,0.0,0.15,0.49,74.028,audio_features,1lLGOHbOgsrJ2tFQYKNK44,spotify:track:1lLGOHbOgsrJ2tFQYKNK44,https://api.spotify.com/v1/tracks/1lLGOHbOgsrJ2tFQYKNK44,https://api.spotify.com/v1/audio-analysis/1lLGOHbOgsrJ2tFQYKNK44,180320,4,1
0.702,0.695,1,-6.152,1,0.0352,0.143,3.22e-05,0.115,0.554,107.915,audio_features,5xJII9WBtF4YwKeTsymO6P,spotify:track:5xJII9WBtF4YwKeTsymO6P,https://api.spotify.com/v1/tracks/5xJII9WBtF4YwKeTsymO6P,https://api.spotify.com/v1/audio-analysis/5xJII9WBtF4YwKeTsymO6P,256720,4,1
0.575,0.223,0,-10.563,1,0.029,0.922,0.0,0.102,0.295,143.946,audio_features,6tx4jMaZBFjhBt34f84fp0,spotify:track:6tx4jMaZBFjhBt34f84fp0,https://api.spotify.com/v1/tracks/6tx4jMaZBFjhBt34f84fp0,https://api.spotify.com/v1/audio-analysis/6tx4jMaZBFjhBt34f84fp0,180707,4,1
0.597,0.408,3,-11.263,1,0.0379,0.124,8.31e-05,0.112,0.218,126.071,audio_features,3SdNvvL8mFmzdLYYPNdLXa,spotify:track:3SdNvvL8mFmzdLYYPNdLXa,https://api.spotify.com/v1/tracks/3SdNvvL8mFmzdLYYPNdLXa,https://api.spotify.com/v1/audio-analysis/3SdNvvL8mFmzdLYYPNdLXa,153747,4,1
0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,audio_features,4igIYHF3B5VBxEafHauVo3,spotify:track:4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/tracks/4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/audio-analysis/4igIYHF3B5VBxEafHauVo3,255600,4,1
0.359,0.648,3,-7.06,1,0.035,0.108,0.0135,0.0555,0.133,111.733,audio_features,1hxq7kWQnwdhxgpEugBMGk,spotify:track:1hxq7kWQnwdhxgpEugBMGk,https://api.spotify.com/v1/tracks/1hxq7kWQnwdhxgpEugBMGk,https://api.spotify.com/v1/audio-analysis/1hxq7kWQnwdhxgpEugBMGk,278373,4,1
0.59,0.541,1,-10.538,0,0.0238,0.0791,0.0778,0.386,0.551,91.939,audio_features,2FzryHMohHXLeMrN06JJEv,spotify:track:2FzryHMohHXLeMrN06JJEv,https://api.spotify.com/v1/tracks/2FzryHMohHXLeMrN06JJEv,https://api.spotify.com/v1/audio-analysis/2FzryHMohHXLeMrN06JJEv,269250,4,1
0.437,0.681,7,-8.814,0,0.0672,0.608,0.00171,0.343,0.622,120.032,audio_features,77P46soeijQDJKYKM0KUec,spotify:track:77P46soeijQDJKYKM0KUec,https://api.spotify.com/v1/tracks/77P46soeijQDJKYKM0KUec,https://api.spotify.com/v1/audio-analysis/77P46soeijQDJKYKM0KUec,257736,4,1
0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,audio_features,2mlGPkAx4kwF8Df0GlScsC,spotify:track:2mlGPkAx4kwF8Df0GlScsC,https://api.spotify.com/v1/tracks/2mlGPkAx4kwF8Df0GlScsC,https://api.spotify.com/v1/audio-analysis/2mlGPkAx4kwF8Df0GlScsC,208026,4,1
0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,audio_features,4cHKd6qPMR1TMx55KHlida,spotify:track:4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/tracks/4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/audio-analysis/4cHKd6qPMR1TMx55KHlida,195121,4,1
0.421,0.631,7,-5.155,1,0.0537,0.00604,0.0,0.322,0.18,170.045,audio_features,4QQg6DXsx6G3lv3W4A15CZ,spotify:track:4QQg6DXsx6G3lv3W4A15CZ,https://api.spotify.com/v1/tracks/4QQg6DXsx6G3lv3W4A15CZ,https://api.spotify.com/v1/audio-analysis/4QQg6DXsx6G3lv3W4A15CZ,224240,4,1
0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,audio_features,3xxmjMvJsSR3L7mUOxP9QA,spotify:track:3xxmjMvJsSR3L7mUOxP9QA,https://api.spotify.com/v1/tracks/3xxmjMvJsSR3L7mUOxP9QA,https://api.spotify.com/v1/audio-analysis/3xxmjMvJsSR3L7mUOxP9QA,192213,4,1
0.815,0.284,0,-7.057,1,0.0427,0.867,0.00105,0.0987,0.449,73.785,audio_features,7D3fFG8XtOI7v0pD2fUmsr,spotify:track:7D3fFG8XtOI7v0pD2fUmsr,https://api.spotify.com/v1/tracks/7D3fFG8XtOI7v0pD2fUmsr,https://api.spotify.com/v1/audio-analysis/7D3fFG8XtOI7v0pD2fUmsr,98347,4,1
0.372,0.819,2,-5.949,1,0.0578,0.0235,0.000172,0.0788,0.679,80.799,audio_features,0f54nIlaoGoWTMCWMu1peO,spotify:track:0f54nIlaoGoWTMCWMu1peO,https://api.spotify.com/v1/tracks/0f54nIlaoGoWTMCWMu1peO,https://api.spotify.com/v1/audio-analysis/0f54nIlaoGoWTMCWMu1peO,208933,4,1
